time,runtime,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,ahnet_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,ping,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2020-07-06 00:00:08.035270,71.58,12.634,13.083,12.622,0.0,0.602,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.598,-10.398,9.821,4.182,13.092,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:00:18.035292,71.59,12.634,13.083,12.622,0.0,0.611,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.712,-10.512,9.821,4.182,13.092,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:00:28.035274,71.59,12.634,13.083,12.622,0.0,0.609,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.687,-10.487,9.821,4.182,13.092,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:00:38.035294,71.59,12.634,13.083,12.622,0.0,0.58,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.321,-10.121,9.821,4.182,13.092,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:00:48.035288,71.59,12.634,13.083,12.622,0.0,0.587,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.409,-10.209,9.821,4.182,13.092,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:00:58.035288,71.6,12.634,13.083,12.622,0.0,0.592,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.472,-10.272,9.821,4.182,13.092,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:01:08.035275,71.6,12.634,13.083,12.622,0.0,0.592,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.472,-10.272,9.821,4.182,13.092,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:01:18.035295,71.6,12.634,13.083,12.622,0.0,0.621,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.838,-10.638,9.814,4.182,13.083,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:01:28.035295,71.61,12.634,13.083,12.622,0.0,0.589,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.434,-10.234,9.814,4.182,13.083,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:01:38.035314,71.61,12.634,13.083,12.622,0.0,0.585,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.384,-10.184,9.814,4.182,13.083,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:01:48.035302,71.61,12.634,13.083,12.622,0.0,0.58,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.321,-10.121,9.814,4.182,13.083,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:01:58.035276,71.61,12.634,13.083,12.622,0.0,0.575,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.258,-10.058,9.814,4.182,13.083,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:02:08.035144,71.62,12.634,13.083,12.622,0.0,0.604,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.624,-10.424,9.814,4.182,13.083,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:02:18.035322,71.62,12.634,13.083,12.622,0.0,0.58,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.321,-10.121,9.827,4.182,13.101,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:02:28.035389,71.62,12.634,13.083,12.622,0.0,0.65,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,8.204,-11.004,9.827,4.182,13.101,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:02:38.035339,71.63,12.634,13.083,12.622,0.0,0.633,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.99,-10.79,9.827,4.182,13.101,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:02:48.035348,71.63,12.634,13.083,12.622,0.0,0.638,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,8.053,-10.853,9.827,4.182,13.101,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:02:58.035281,71.63,12.634,13.083,12.622,0.0,0.616,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.775,-10.575,9.827,4.182,13.101,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-06 00:03:08.035299,71.63,12.634,13.086,12.622,0.0,0.609,32.0,32.0,32.0,25.0,5.0,0.0,12.634,13.617,260.8,260.8,3.3,1.0,0.0,11.493,128.5,128.5,4537.0,1.0,13.0,6.0,0.0,7.687,-10.487,9.827,4.182,13.101,12.445,13.892,25.9,13.0,12.9,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
