time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-09-30 00:00:17.449502,115.42,0,12.607,4.962,12.579,0.0,1.162,37.0,38.0,38.0,25.0,3.0,0.0,12.61,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.7,1160.7,6427.0,1.0,1101.0,6.0,0.0,14.617,-17.417,9.145,8.359,4.545,11.145,12.207,13.757,30.6,25.9,0.0,0.0,1,9.439,19.47,102.074,367466.0,2019-09-30 13:34:25.200000,1.0,0.0,0.0,0.0,12479.0,0.0,0.0,0.2,1.183,321.91,274.54,169.66,7712.0,0.0,0.0
2019-09-30 00:01:17.449513,115.43,0,12.61,4.324,12.582,0.0,1.162,37.0,38.0,38.0,25.0,3.0,0.0,12.61,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.7,1160.7,6427.0,1.0,1101.0,6.0,0.0,14.62,-17.42,9.146,8.359,4.545,11.145,12.207,13.757,30.6,25.9,0.0,0.0,1,9.439,19.47,102.091,367526.0,2019-09-30 13:35:25.209000,1.0,0.0,0.0,0.0,12479.0,0.0,0.0,0.2,1.183,321.92,274.54,169.66,7712.0,0.0,0.0
2019-09-30 00:02:17.449506,115.45,0,12.604,3.778,12.573,0.0,1.164,37.0,38.0,38.0,25.0,3.0,0.0,12.607,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.7,1160.7,6427.0,1.0,1101.0,6.0,0.0,14.635,-17.435,9.147,8.359,4.545,11.145,12.207,13.757,30.6,25.9,0.0,0.0,1,9.439,19.47,102.107,367586.0,2019-09-30 13:36:25.218000,1.0,0.0,0.0,0.0,12481.0,2.0,2.0,0.6,1.217,321.97,274.58,169.62,7710.0,0.0,0.0
2019-09-30 00:03:17.449525,115.47,0,12.604,3.314,12.573,0.0,1.162,36.0,38.0,38.0,25.0,3.0,0.0,12.604,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.7,1160.7,6427.0,1.0,1101.0,6.0,0.0,14.61,-17.41,9.458,8.359,4.545,11.145,12.207,13.757,30.6,25.9,0.0,0.0,1,9.439,19.47,102.124,367646.0,2019-09-30 13:37:25.226000,1.0,0.0,0.0,0.0,12482.0,1.0,1.0,0.6,1.233,322.0,274.61,169.6,7709.0,0.0,0.0
2019-09-30 00:04:17.449556,115.48,0,12.604,2.905,12.573,0.0,1.162,36.0,38.0,38.0,25.0,3.0,0.0,12.604,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.7,1160.7,6427.0,1.0,1101.0,6.0,0.0,14.61,-17.41,9.468,8.359,4.545,11.145,12.207,13.757,30.6,25.9,0.0,0.0,1,9.439,19.47,102.141,367706.0,2019-09-30 13:38:25.235000,1.0,0.0,0.0,0.0,12482.0,0.0,0.0,0.6,1.217,322.0,274.61,169.6,7709.0,0.0,0.0
2019-09-30 00:05:17.449524,115.5,0,12.604,2.551,12.576,0.0,1.162,36.0,38.0,38.0,25.0,3.0,0.0,12.604,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.8,1160.8,6428.0,1.0,1101.0,6.0,0.0,14.613,-17.413,9.469,8.359,4.545,11.145,12.207,13.757,30.6,26.0,0.0,0.0,1,9.439,19.47,102.157,367766.0,2019-09-30 13:39:25.243000,1.0,0.0,0.0,0.0,12483.0,1.0,1.0,0.8,1.233,322.03,274.63,169.58,7708.0,0.0,0.0
2019-09-30 00:06:17.449519,115.52,0,12.604,2.24,12.573,0.0,1.297,36.0,38.0,38.0,25.0,3.0,0.0,12.604,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.8,1160.8,6428.0,1.0,1101.0,6.0,0.0,16.307,-19.107,9.15,8.359,4.545,11.145,12.207,13.757,30.6,26.0,0.0,0.0,1,9.439,19.47,102.174,367826.0,2019-09-30 13:40:25.252000,1.0,0.0,0.0,0.0,12484.0,1.0,1.0,1.0,1.25,322.09,274.65,169.55,7707.0,0.0,0.0
2019-09-30 00:07:17.449509,115.53,0,12.604,1.959,12.573,0.0,1.162,36.0,38.0,38.0,25.0,3.0,0.0,12.604,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.8,1160.8,6428.0,1.0,1101.0,6.0,0.0,14.61,-17.41,9.15,8.359,4.545,11.145,12.207,13.757,30.6,26.0,0.0,0.0,1,9.439,19.47,102.191,367886.0,2019-09-30 13:41:25.260000,1.0,0.0,0.0,0.0,12486.0,2.0,2.0,1.0,1.283,322.12,274.69,169.51,7705.0,0.0,0.0
2019-09-30 00:08:17.449505,115.55,0,12.604,1.721,12.573,0.0,1.162,36.0,38.0,38.0,25.0,3.0,0.0,12.604,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.8,1160.8,6428.0,1.0,1101.0,6.0,0.0,14.61,-17.41,9.15,8.359,4.545,11.145,12.207,13.757,30.6,26.0,0.0,0.0,1,9.439,19.47,102.207,367946.0,2019-09-30 13:42:25.269000,1.0,0.0,0.0,0.0,12487.0,1.0,1.0,1.0,1.3,322.15,274.72,169.49,7704.0,0.0,0.0
2019-09-30 00:09:17.449513,115.57,0,12.604,1.52,12.573,0.0,1.162,36.0,38.0,38.0,25.0,3.0,0.0,12.604,0.0,1516.1,1516.1,20.4,1.0,0.0,11.484,1160.8,1160.8,6428.0,1.0,1101.0,6.0,0.0,14.61,-17.41,9.448,8.359,4.545,11.145,12.207,13.757,30.6,26.0,0.0,0.0,1,9.439,19.47,102.224,368006.0,2019-09-30 13:43:25.277000,1.0,0.0,0.0,0.0,12487.0,0.0,0.0,1.0,1.283,322.15,274.72,169.49,7704.0,0.0,0.0
