time,runtime,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,ahnet_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,ping,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2020-06-02 00:00:03.854453,0.54,11.887,15.387,11.85,0.449,1.988,42.0,42.0,42.0,25.0,5.0,0.0,11.899,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.285,23.558,-21.073,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.435,0.0,37567.0,2018-01-19 14:20:59.288000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.05,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:00:13.854579,0.54,11.905,15.384,11.865,0.447,1.979,42.0,42.0,42.0,25.0,5.0,0.0,11.902,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.36,23.481,-20.921,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.438,0.0,37577.0,2018-01-19 14:21:09.289000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.05,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:00:23.854516,0.54,11.938,15.375,11.896,0.449,1.964,42.0,42.0,42.0,25.0,5.0,0.0,11.899,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.375,23.364,-20.789,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.441,0.0,37587.0,2018-01-19 14:21:19.291000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.06,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:00:33.854509,0.55,11.908,15.378,11.862,0.449,1.966,42.0,42.0,42.0,25.0,5.0,0.0,11.899,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.36,23.321,-20.761,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.444,0.0,37597.0,2018-01-19 14:21:29.292000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.06,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:00:43.854522,0.55,11.868,15.384,11.835,0.449,1.976,42.0,42.0,42.0,25.0,5.0,0.0,11.896,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.315,23.386,-20.871,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.446,0.0,37607.0,2018-01-19 14:21:39.293000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.06,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:00:53.854494,0.55,11.887,15.378,11.85,0.447,1.954,42.0,42.0,42.0,25.0,5.0,0.0,11.89,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.285,23.155,-20.67,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.449,0.0,37617.0,2018-01-19 14:21:49.295000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.06,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:01:03.854526,0.56,11.887,15.381,11.847,0.445,1.962,42.0,42.0,42.0,25.0,5.0,0.0,11.887,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.254,23.244,-20.79,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.452,0.0,37627.0,2018-01-19 14:21:59.296000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.06,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:01:13.854515,0.56,11.902,15.381,11.859,0.442,1.94,42.0,42.0,42.0,25.0,5.0,0.0,11.89,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.224,23.006,-20.582,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.455,0.0,37637.0,2018-01-19 14:22:09.297000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.06,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:01:23.854519,0.56,11.887,15.381,11.847,0.44,1.954,42.0,42.0,42.0,25.0,5.0,0.0,11.893,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.3,705.3,3761.0,1.0,13.0,8.0,5.194,23.149,-20.755,15.39,4.303,18.115,11.2,14.139,38.8,40.6,-1.8,0.0,0.0,524289.0,10.779,20.898,10.458,0.0,37647.0,2018-01-19 14:22:19.299000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.06,0.04,320.26,14557.0,0.0,0.0
2020-06-02 00:01:33.854604,0.56,11.88,15.384,11.847,0.437,1.986,42.0,42.0,42.0,25.0,5.0,0.0,11.89,13.322,725.5,725.5,9.4,1.0,0.0,11.478,705.4,705.4,3761.0,1.0,13.0,8.0,5.149,23.528,-21.179,15.39,4.303,18.115,11.2,14.139,38.8,40.7,-1.9,0.0,0.0,524289.0,10.779,20.898,10.46,0.0,37657.0,2018-01-19 14:22:29.300000+00:00,0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,0.0,0.0,5.07,0.04,320.26,14557.0,0.0,0.0
