time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-11-09 00:00:29.797274,40.33,0,12.589,0.757,12.573,0.0,1.09,8.0,9.0,9.0,25.0,3.0,0.0,12.592,0.0,54.0,54.0,0.7,1.0,0.0,11.484,42.8,42.8,7317.0,1.0,1101.0,6.0,0.0,13.705,-16.505,155.944,7.703,4.454,10.272,12.558,12.604,0.0,0.5,0.0,0.0,1,9.439,19.47,41.044,147759.0,2019-11-09 14:36:18.091000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.2,0.083,32.1,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:01:29.797257,40.35,0,12.589,0.76,12.573,0.0,1.09,8.0,9.0,9.0,25.0,3.0,0.0,12.592,0.0,54.0,54.0,0.7,1.0,0.0,11.484,42.8,42.8,7317.0,1.0,1101.0,6.0,0.0,13.705,-16.505,155.669,7.703,4.454,10.272,12.558,12.604,0.0,0.5,0.0,0.0,1,9.439,19.47,41.061,147819.0,2019-11-09 14:37:18.100000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.2,0.083,32.11,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:02:29.797257,40.37,0,12.589,0.76,12.573,0.0,1.092,8.0,9.0,9.0,25.0,3.0,0.0,12.592,0.0,54.0,54.0,0.7,1.0,0.0,11.484,42.8,42.8,7317.0,1.0,1101.0,6.0,0.0,13.73,-16.53,155.647,7.703,4.454,10.272,12.558,12.604,0.0,0.5,0.0,0.0,1,9.439,19.47,41.078,147879.0,2019-11-09 14:38:18.109000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.2,0.083,32.12,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:03:29.797252,40.38,0,12.589,0.76,12.573,0.0,1.092,8.0,9.0,9.0,25.0,3.0,0.0,12.589,0.0,54.0,54.0,0.7,1.0,0.0,11.484,42.9,42.9,7317.0,1.0,1101.0,6.0,0.0,13.73,-16.53,155.654,7.703,4.454,10.272,12.558,12.604,0.0,0.6,0.0,0.0,1,9.439,19.47,41.094,147939.0,2019-11-09 14:39:18.117000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.2,0.067,32.13,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:04:29.797406,40.4,0,12.585,0.763,12.573,0.053,1.053,8.0,9.0,9.0,25.0,3.0,0.0,12.589,0.0,54.0,54.0,0.7,1.0,0.0,11.487,42.9,42.9,7317.0,1.0,1101.0,6.0,0.785,13.239,-15.254,155.965,7.703,4.454,10.272,12.558,12.604,0.0,0.6,0.0,0.0,1,9.439,19.47,41.111,147999.0,2019-11-09 14:40:18.126000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.13,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:05:29.797271,40.42,0,12.585,0.763,12.573,0.0,1.09,8.0,9.0,9.0,25.0,3.0,0.0,12.585,0.0,54.0,54.0,0.7,1.0,0.0,11.484,42.9,42.9,7317.0,1.0,1101.0,6.0,0.0,13.705,-16.505,155.966,7.703,4.454,10.272,12.558,12.604,0.0,0.6,0.0,0.0,1,9.439,19.47,41.128,148059.0,2019-11-09 14:41:18.135000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.14,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:06:29.797278,40.43,0,12.576,0.766,12.57,0.0,1.092,7.0,9.0,9.0,25.0,3.0,0.0,12.582,0.0,54.0,54.0,0.7,1.0,0.0,11.484,42.9,42.9,7317.0,1.0,1101.0,6.0,0.0,13.726,-16.526,155.971,7.703,4.454,10.272,12.558,12.604,0.0,0.6,0.0,0.0,1,9.439,19.47,41.144,148119.0,2019-11-09 14:42:18.144000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.15,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:07:29.797282,40.45,0,12.579,0.766,12.573,0.0,1.092,7.0,9.0,9.0,25.0,3.0,0.0,12.579,0.0,54.0,54.0,0.7,1.0,0.0,11.484,42.9,42.9,7317.0,1.0,1101.0,6.0,0.0,13.73,-16.53,155.976,7.703,4.454,10.272,12.558,12.604,0.0,0.6,0.0,0.0,1,9.439,19.47,41.161,148179.0,2019-11-09 14:43:18.152000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.16,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:08:29.797282,40.47,0,12.576,0.766,12.57,0.0,1.092,7.0,9.0,9.0,25.0,3.0,0.0,12.576,0.0,54.0,54.0,0.7,1.0,0.0,11.484,42.9,42.9,7317.0,1.0,1101.0,6.0,0.0,13.726,-16.526,155.981,7.703,4.454,10.272,12.558,12.604,0.0,0.6,0.0,0.0,1,9.439,19.47,41.178,148239.0,2019-11-09 14:44:18.160000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.17,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:09:29.797262,40.48,0,12.57,0.769,12.549,0.0,1.09,7.0,9.0,9.0,25.0,3.0,0.0,12.573,0.0,54.0,54.0,0.7,1.0,0.0,11.484,43.0,43.0,7317.0,1.0,1101.0,6.0,0.0,13.678,-16.478,155.987,7.703,4.454,10.272,12.558,12.604,0.0,0.7,0.0,0.0,1,9.439,19.47,41.194,148299.0,2019-11-09 14:45:18.168000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.18,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:10:29.797259,40.5,0,12.57,0.766,12.555,0.0,1.092,7.0,9.0,9.0,25.0,3.0,0.0,12.573,0.0,54.0,54.0,0.7,1.0,0.0,11.484,43.0,43.0,7317.0,1.0,1101.0,6.0,0.0,13.71,-16.51,155.991,7.703,4.454,10.272,12.558,12.604,0.0,0.7,0.0,0.0,1,9.439,19.47,41.211,148359.0,2019-11-09 14:46:18.176000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.18,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:11:29.797261,40.52,0,12.567,0.775,12.54,0.0,1.09,7.0,9.0,9.0,25.0,3.0,0.0,12.57,0.0,54.0,54.0,0.7,1.0,0.0,11.484,43.0,43.0,7317.0,1.0,1101.0,6.0,0.0,13.669,-16.469,155.969,7.703,4.454,10.272,12.558,12.604,0.0,0.7,0.0,0.0,1,9.439,19.47,41.228,148419.0,2019-11-09 14:47:18.183000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.19,12.47,21.98,999.0,0.0,0.0
2019-11-09 00:12:29.797282,40.53,0,12.567,0.772,12.537,0.0,1.092,7.0,9.0,9.0,25.0,3.0,0.0,12.567,0.0,54.0,54.0,0.7,1.0,0.0,11.484,43.0,43.0,7317.0,1.0,1101.0,6.0,0.0,13.69,-16.49,155.694,7.703,4.454,10.272,12.558,12.604,0.0,0.7,0.0,0.0,1,9.439,19.47,41.244,148479.0,2019-11-09 14:48:18.191000,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.067,32.2,12.47,21.98,999.0,0.0,0.0
