time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-12-25 00:00:07.175346,149.77,0,12.527,0.589,12.497,0.0,1.092,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.7,148.7,8401.0,1.0,1101.0,6.0,0.0,13.647,8.002,4.952,10.669,12.506,12.567,0.0,0.5,0.0,0.0,1.0,9.439,19.47,9.528,34302.0,2019-12-25 14:37:04.704000,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.2,0.267,5.58,1.01,477.41,21700.0,0.0,0.0
2019-12-25 00:01:07.175346,149.78,0,12.527,0.595,12.497,0.0,1.092,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.8,148.8,8401.0,1.0,1101.0,6.0,0.0,13.647,8.002,4.952,10.669,12.506,12.567,0.0,0.6,0.0,0.0,1.0,9.439,19.47,9.545,34362.0,2019-12-25 14:38:04.712000,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.2,0.267,5.59,1.01,477.41,21700.0,0.0,0.0
2019-12-25 00:02:07.175345,149.8,0,12.527,0.595,12.497,0.0,1.106,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.8,148.8,8401.0,1.0,1101.0,6.0,0.0,13.822,8.002,4.952,10.669,12.506,12.567,0.0,0.6,0.0,0.0,1.0,9.439,19.47,9.562,34422.0,2019-12-25 14:39:04.721000,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.2,0.267,5.6,1.01,477.41,21700.0,0.0,0.0
2019-12-25 00:03:07.175341,149.82,0,12.527,0.595,12.497,0.0,1.092,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.8,148.8,8401.0,1.0,1101.0,6.0,0.0,13.647,8.002,4.952,10.669,12.506,12.567,0.0,0.6,0.0,0.0,1.0,9.439,19.47,9.578,34482.0,2019-12-25 14:40:04.729000,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.2,0.267,5.6,1.01,477.41,21700.0,0.0,0.0
2019-12-25 00:04:07.175345,149.83,0,12.527,0.595,12.497,0.0,1.094,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.8,148.8,8401.0,1.0,1101.0,6.0,0.0,13.672,8.002,4.952,10.669,12.506,12.567,0.0,0.6,0.0,0.0,1.0,9.439,19.47,9.595,34542.0,2019-12-25 14:41:04.738000,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.2,0.267,5.61,1.01,477.41,21700.0,0.0,0.0
2019-12-25 00:05:07.175448,149.85,0,12.527,0.595,12.497,0.0,1.097,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.8,148.8,8402.0,1.0,1101.0,6.0,0.0,13.709,8.002,4.952,10.669,12.506,12.567,0.0,0.6,0.0,0.0,1.0,9.439,19.47,9.612,34602.0,2019-12-25 14:42:04.747000,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.267,5.62,1.01,477.41,21700.0,0.0,0.0
2019-12-25 00:06:07.175350,149.87,0,12.527,0.598,12.497,0.0,1.097,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.8,148.8,8402.0,1.0,1101.0,6.0,0.0,13.709,8.002,4.952,10.669,12.503,12.567,0.0,0.6,0.0,0.0,1.0,9.439,19.47,9.628,34662.0,2019-12-25 14:43:04.756000,0.0,0.0,0.0,0.0,47.0,1.0,1.0,0.2,0.283,5.65,1.03,477.39,21699.0,0.0,0.0
2019-12-25 00:07:07.175348,149.88,0,12.527,0.592,12.497,0.0,1.092,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.9,148.9,8402.0,1.0,1101.0,6.0,0.0,13.647,8.002,4.952,10.669,12.503,12.567,0.0,0.7,0.0,0.0,1.0,9.439,19.47,9.645,34722.0,2019-12-25 14:44:04.765000,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.2,0.283,5.66,1.03,477.39,21699.0,0.0,0.0
2019-12-25 00:08:07.175347,149.9,0,12.527,0.598,12.497,0.0,1.092,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.9,148.9,8402.0,1.0,1101.0,6.0,0.0,13.647,8.002,4.952,10.669,12.503,12.567,0.0,0.7,0.0,0.0,1.0,9.439,19.47,9.662,34782.0,2019-12-25 14:45:04.773000,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.2,0.283,5.67,1.03,477.39,21699.0,0.0,0.0
2019-12-25 00:09:07.175345,149.92,0,12.527,0.595,12.497,0.0,1.106,20.0,20.0,20.0,25.0,3.0,0.0,12.527,0.0,167.8,167.8,2.2,1.0,0.0,11.484,148.9,148.9,8402.0,1.0,1101.0,6.0,0.0,13.822,8.002,4.952,10.669,12.503,12.567,0.0,0.7,0.0,0.0,1.0,9.439,19.47,9.678,34842.0,2019-12-25 14:46:04.782000,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.4,0.3,5.7,1.06,477.36,21698.0,0.0,0.0
