time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-12-02 00:00:43.218820,22.85,0,12.07,0.912,12.042,0.017,1.119,12.0,14.0,14.0,25.0,3.0,0.0,12.03,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.3,576.3,7869.0,1.0,1101.0,8.0,0.257,13.475,-16.018,222.092,7.709,7.428,10.278,11.755,12.106,0.0,0.9,0.0,0.0,1,9.439,19.47,11.149,40136.0,2019-12-02 14:37:10.813000,0.0,0.0,0.0,2.0,307.0,1.0,1.0,0.2,0.433,12.07,6.75,156.62,7119.0,0.0,0.0
2019-12-02 00:01:43.218737,22.87,0,12.012,0.934,12.0,0.0,1.162,12.0,14.0,14.0,25.0,3.0,0.0,12.012,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.3,576.3,7869.0,1.0,1101.0,8.0,0.0,13.944,-16.744,222.127,7.709,7.428,10.278,11.755,12.106,0.0,0.9,0.0,0.0,1,9.439,19.47,11.166,40196.0,2019-12-02 14:38:10.821000,0.0,0.0,0.0,2.0,307.0,0.0,0.0,0.2,0.417,12.07,6.75,156.62,7119.0,0.0,0.0
2019-12-02 00:02:43.218739,22.88,0,12.027,0.94,12.0,0.0,1.164,12.0,14.0,14.0,25.0,3.0,0.0,12.027,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.3,576.3,7869.0,1.0,1101.0,8.0,0.0,13.968,-16.768,222.178,7.709,7.428,10.278,11.755,12.106,0.0,0.9,0.0,0.0,1,9.439,19.47,11.182,40256.0,2019-12-02 14:39:10.830000,0.0,0.0,0.0,2.0,309.0,2.0,2.0,0.6,0.417,12.13,6.8,156.57,7117.0,0.0,0.0
2019-12-02 00:03:43.218725,22.9,0,12.07,0.94,12.039,0.0,1.164,12.0,14.0,14.0,25.0,3.0,0.0,12.045,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.3,576.3,7869.0,1.0,1101.0,8.0,0.0,14.013,-16.813,222.304,7.709,7.428,10.278,11.755,12.106,0.0,0.9,0.0,0.0,1,9.439,19.47,11.199,40316.0,2019-12-02 14:40:10.838000,0.0,0.0,0.0,2.0,310.0,1.0,1.0,0.8,0.433,12.16,6.82,156.55,7116.0,0.0,0.0
2019-12-02 00:04:43.218729,22.92,0,11.975,0.94,11.96,0.0,1.162,12.0,14.0,14.0,25.0,3.0,0.0,11.987,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.4,576.4,7869.0,1.0,1101.0,8.0,0.0,13.898,-16.698,222.346,7.709,7.428,10.278,11.755,12.106,0.0,1.0,0.0,0.0,1,9.439,19.47,11.216,40376.0,2019-12-02 14:41:10.846000,0.0,0.0,0.0,2.0,310.0,0.0,0.0,0.8,0.417,12.16,6.82,156.55,7116.0,0.0,0.0
2019-12-02 00:05:43.218731,22.93,0,12.054,0.937,12.039,0.0,1.162,12.0,14.0,14.0,25.0,3.0,0.0,12.048,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.4,576.4,7869.0,1.0,1101.0,8.0,0.0,13.989,-16.789,222.394,7.709,7.428,10.278,11.755,12.106,0.0,1.0,0.0,0.0,1,9.439,19.47,11.232,40436.0,2019-12-02 14:42:10.855000,0.0,0.0,0.0,2.0,311.0,1.0,1.0,0.8,0.433,12.19,6.84,156.53,7115.0,0.0,0.0
2019-12-02 00:06:43.218727,22.95,0,12.045,0.937,12.024,0.0,1.191,12.0,14.0,14.0,25.0,3.0,0.0,12.054,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.4,576.4,7869.0,1.0,1101.0,8.0,0.0,14.321,-17.121,222.403,7.709,7.428,10.278,11.755,12.106,0.0,1.0,0.0,0.0,1,9.439,19.47,11.249,40496.0,2019-12-02 14:43:10.863000,0.0,0.0,0.0,2.0,311.0,0.0,0.0,0.8,0.433,12.22,6.84,156.53,7115.0,0.0,0.0
2019-12-02 00:07:43.218746,22.97,0,12.054,0.937,12.039,0.0,1.162,12.0,14.0,14.0,25.0,3.0,0.0,12.054,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.4,576.4,7869.0,1.0,1101.0,8.0,0.0,13.989,-16.789,222.471,7.709,7.428,10.278,11.755,12.106,0.0,1.0,0.0,0.0,1,9.439,19.47,11.266,40556.0,2019-12-02 14:44:10.872000,0.0,0.0,0.0,2.0,312.0,1.0,1.0,0.6,0.417,12.23,6.86,156.51,7114.0,0.0,0.0
2019-12-02 00:08:43.218742,22.98,0,11.981,0.94,11.963,0.0,1.162,12.0,14.0,14.0,25.0,3.0,0.0,11.981,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.4,576.4,7869.0,1.0,1101.0,8.0,0.0,13.901,-16.701,222.586,7.709,7.428,10.278,11.755,12.106,0.0,1.0,0.0,0.0,1,9.439,19.47,11.282,40616.0,2019-12-02 14:45:10.880000,0.0,0.0,0.0,2.0,313.0,1.0,1.0,0.6,0.417,12.26,6.89,156.49,7113.0,0.0,0.0
2019-12-02 00:09:43.218744,23.0,0,11.972,0.949,11.951,0.0,1.162,12.0,14.0,14.0,25.0,3.0,0.0,11.969,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.5,576.5,7869.0,1.0,1101.0,8.0,0.0,13.887,-16.687,222.595,7.709,7.428,10.278,11.755,12.106,0.0,1.1,0.0,0.0,1,9.439,19.47,11.299,40676.0,2019-12-02 14:46:10.889000,0.0,0.0,0.0,2.0,314.0,1.0,1.0,0.8,0.417,12.29,6.91,156.46,7112.0,0.0,0.0
2019-12-02 00:10:43.218774,23.02,0,11.99,0.958,11.963,0.014,1.145,12.0,14.0,14.0,25.0,3.0,0.0,11.981,0.0,685.0,685.0,9.5,1.0,0.0,11.484,576.5,576.5,7869.0,1.0,1101.0,8.0,0.106,13.698,-16.392,222.608,7.709,7.428,10.278,11.755,12.106,0.0,1.1,0.0,0.0,1,9.439,19.47,11.316,40736.0,2019-12-02 14:47:10.898000,0.0,0.0,0.0,2.0,314.0,0.0,0.0,0.6,0.4,12.3,6.91,156.46,7112.0,0.0,0.0
