time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-12-26 00:00:07.175346,173.77,0,12.598,0.58,12.573,0.0,1.126,19.0,20.0,20.0,25.0,3.0,0.0,12.601,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.7,172.7,8425.0,1.0,1101.0,6.0,0.0,14.157,-16.957,118.818,8.105,4.937,10.809,12.589,12.616,0.0,0.7,0.0,0.0,1,9.439,19.47,33.525,120690.0,2019-12-26 14:37:04.714000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.13,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:01:07.175350,173.78,0,12.595,0.577,12.573,0.0,1.123,19.0,20.0,20.0,25.0,3.0,0.0,12.598,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.7,172.7,8425.0,1.0,1101.0,6.0,0.0,14.119,-16.919,118.81,8.105,4.937,10.809,12.589,12.616,0.0,0.7,0.0,0.0,1,9.439,19.47,33.542,120750.0,2019-12-26 14:38:04.723000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.14,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:02:07.175345,173.8,0,12.595,0.577,12.573,0.0,1.094,19.0,20.0,20.0,25.0,3.0,0.0,12.595,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.7,172.7,8425.0,1.0,1101.0,6.0,0.0,13.755,-16.555,118.811,8.105,4.937,10.809,12.589,12.616,0.0,0.7,0.0,0.0,1,9.439,19.47,33.558,120810.0,2019-12-26 14:39:04.731000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.14,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:03:07.175346,173.82,0,12.589,0.58,12.573,0.0,1.102,19.0,20.0,20.0,25.0,3.0,0.0,12.595,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.8,172.8,8425.0,1.0,1101.0,6.0,0.0,13.855,-16.655,118.807,8.105,4.937,10.809,12.589,12.616,0.0,0.8,0.0,0.0,1,9.439,19.47,33.575,120870.0,2019-12-26 14:40:04.740000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.15,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:04:07.175343,173.83,0,12.604,0.58,12.573,0.0,1.092,19.0,20.0,20.0,25.0,3.0,0.0,12.595,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.8,172.8,8425.0,1.0,1101.0,6.0,0.0,13.73,-16.53,118.532,8.105,4.937,10.809,12.589,12.616,0.0,0.8,0.0,0.0,1,9.439,19.47,33.592,120930.0,2019-12-26 14:41:04.749000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.16,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:05:07.175368,173.85,0,12.598,0.58,12.573,0.0,1.097,19.0,20.0,20.0,25.0,3.0,0.0,12.598,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.8,172.8,8426.0,1.0,1101.0,6.0,0.0,13.793,-16.593,118.53,8.105,4.937,10.809,12.589,12.616,0.0,0.8,0.0,0.0,1,9.439,19.47,33.608,120990.0,2019-12-26 14:42:04.756000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.17,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:06:07.175348,173.87,0,12.598,0.592,12.573,0.0,1.092,19.0,20.0,20.0,25.0,3.0,0.0,12.598,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.8,172.8,8426.0,1.0,1101.0,6.0,0.0,13.73,-16.53,118.529,8.105,4.937,10.809,12.589,12.616,0.0,0.8,0.0,0.0,1,9.439,19.47,33.625,121050.0,2019-12-26 14:43:04.764000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.18,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:07:07.175345,173.88,0,12.592,0.577,12.573,0.0,1.094,19.0,20.0,20.0,25.0,3.0,0.0,12.595,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.8,172.8,8426.0,1.0,1101.0,6.0,0.0,13.755,-16.555,118.529,8.105,4.937,10.809,12.589,12.616,0.0,0.8,0.0,0.0,1,9.439,19.47,33.642,121110.0,2019-12-26 14:44:04.772000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.18,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:08:07.175352,173.9,0,12.592,0.58,12.573,0.0,1.104,19.0,20.0,20.0,25.0,3.0,0.0,12.592,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.9,172.9,8426.0,1.0,1101.0,6.0,0.0,13.881,-16.681,118.799,8.105,4.937,10.809,12.589,12.616,0.0,0.9,0.0,0.0,1,9.439,19.47,33.658,121170.0,2019-12-26 14:45:04.780000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.19,2.05,476.37,21653.0,0.0,0.0
2019-12-26 00:09:07.175346,173.92,0,12.589,0.58,12.57,0.0,1.106,19.0,20.0,20.0,25.0,3.0,0.0,12.592,0.0,203.1,203.1,2.7,1.0,0.0,11.484,172.9,172.9,8426.0,1.0,1101.0,6.0,0.0,13.902,-16.702,118.798,8.105,4.937,10.809,12.589,12.616,0.0,0.9,0.0,0.0,1,9.439,19.47,33.675,121230.0,2019-12-26 14:46:04.788000,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,18.2,2.05,476.37,21653.0,0.0,0.0
