time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-11-06 00:00:21.711341,69.1,0,12.628,0.699,12.613,0.0,1.099,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.6,177.6,7253.0,1.0,1101.0,6.0,0.0,13.862,-16.662,32.599,7.8,4.786,10.4,12.598,12.643,0.0,0.5,0.0,0.0,1,9.439,19.47,17.53,63108.0,2019-11-06 14:36:07.020000,0.0,0.0,0.0,0.0,1804.0,1.0,1.0,2.8,1.567,47.86,39.69,91.04,4138.0,0.0,0.0
2019-11-06 00:01:21.711320,69.12,0,12.628,0.699,12.613,0.0,1.121,19.0,20.0,20.0,25.0,3.0,0.0,12.625,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.7,177.7,7253.0,1.0,1101.0,6.0,0.0,14.139,-16.939,32.501,7.8,4.786,10.4,12.598,12.643,0.0,0.6,0.0,0.0,1,9.439,19.47,17.547,63168.0,2019-11-06 14:37:07.028000,0.0,0.0,0.0,0.0,1805.0,1.0,1.0,2.6,1.567,47.89,39.71,91.02,4137.0,0.0,0.0
2019-11-06 00:02:21.711345,69.13,0,12.625,0.699,12.613,0.0,1.106,19.0,20.0,20.0,25.0,3.0,0.0,12.625,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.7,177.7,7253.0,1.0,1101.0,6.0,0.0,13.95,-16.75,32.407,7.8,4.786,10.4,12.598,12.643,0.0,0.6,0.0,0.0,1,9.439,19.47,17.563,63228.0,2019-11-06 14:38:07.036000,0.0,0.0,0.0,0.0,1807.0,2.0,2.0,2.4,1.583,47.95,39.75,90.97,4135.0,0.0,0.0
2019-11-06 00:03:21.711328,69.15,0,12.61,0.702,12.601,0.0,1.21,19.0,20.0,20.0,25.0,3.0,0.0,12.622,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.7,177.7,7253.0,1.0,1101.0,6.0,0.0,15.247,-18.047,32.106,7.8,4.786,10.4,12.598,12.643,0.0,0.6,0.0,0.0,1,9.439,19.47,17.58,63288.0,2019-11-06 14:39:07.044000,0.0,0.0,0.0,0.0,1810.0,3.0,3.0,1.8,1.617,48.02,39.82,90.91,4132.0,0.0,0.0
2019-11-06 00:04:21.711344,69.17,0,12.619,0.702,12.613,0.0,1.126,19.0,20.0,20.0,25.0,3.0,0.0,12.616,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.7,177.7,7253.0,1.0,1101.0,6.0,0.0,14.202,-17.002,32.192,7.8,4.786,10.4,12.598,12.643,0.0,0.6,0.0,0.0,1,9.439,19.47,17.597,63348.0,2019-11-06 14:40:07.053000,0.0,0.0,0.0,0.0,1815.0,5.0,5.0,2.4,1.667,48.14,39.93,90.8,4127.0,0.0,0.0
2019-11-06 00:05:21.711336,69.18,0,12.625,0.705,12.613,0.0,1.15,19.0,20.0,20.0,25.0,3.0,0.0,12.622,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.7,177.7,7253.0,1.0,1101.0,6.0,0.0,14.505,-17.305,31.903,7.8,4.786,10.4,12.598,12.643,0.0,0.6,0.0,0.0,1,9.439,19.47,17.613,63408.0,2019-11-06 14:41:07.061000,0.0,0.0,0.0,0.0,1817.0,2.0,2.0,2.6,1.683,48.19,39.97,90.75,4125.0,0.0,0.0
2019-11-06 00:06:21.711340,69.2,0,12.625,0.699,12.613,0.0,1.097,19.0,20.0,20.0,25.0,3.0,0.0,12.625,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.8,177.8,7253.0,1.0,1101.0,6.0,0.0,13.836,-16.636,31.811,7.8,4.786,10.4,12.598,12.643,0.0,0.7,0.0,0.0,1,9.439,19.47,17.63,63468.0,2019-11-06 14:42:07.070000,0.0,0.0,0.0,0.0,1817.0,0.0,0.0,2.4,1.633,48.2,39.97,90.75,4125.0,0.0,0.0
2019-11-06 00:07:21.711339,69.22,0,12.613,0.699,12.604,0.002,1.21,19.0,20.0,20.0,25.0,3.0,0.0,12.625,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.8,177.8,7253.0,1.0,1101.0,6.0,0.0,15.251,-18.051,31.876,7.8,4.786,10.4,12.598,12.643,0.0,0.7,0.0,0.0,1,9.439,19.47,17.647,63528.0,2019-11-06 14:43:07.078000,0.0,0.0,0.0,0.0,1819.0,2.0,2.0,2.4,1.617,48.25,40.02,90.71,4123.0,0.0,0.0
2019-11-06 00:08:21.711340,69.23,0,12.616,0.699,12.613,0.0,1.119,19.0,20.0,20.0,25.0,3.0,0.0,12.619,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.8,177.8,7253.0,1.0,1101.0,6.0,0.0,14.114,-16.914,31.779,7.8,4.786,10.4,12.592,12.643,0.0,0.7,0.0,0.0,1,9.439,19.47,17.663,63588.0,2019-11-06 14:44:07.086000,0.0,0.0,0.0,0.0,1820.0,1.0,1.0,2.0,1.617,48.28,40.04,90.69,4122.0,0.0,0.0
2019-11-06 00:09:21.711341,69.25,0,12.61,0.702,12.604,0.0,1.172,19.0,20.0,20.0,25.0,3.0,0.0,12.613,0.0,247.3,247.3,3.3,1.0,0.0,11.484,177.8,177.8,7253.0,1.0,1101.0,6.0,0.0,14.772,-17.572,31.671,7.8,4.786,10.4,12.592,12.643,0.0,0.7,0.0,0.0,1,9.439,19.47,17.68,63648.0,2019-11-06 14:45:07.094000,0.0,0.0,0.0,0.0,1823.0,3.0,3.0,1.6,1.65,48.35,40.11,90.62,4119.0,0.0,0.0
