time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-10-12 00:00:23.292421,111.27,0,12.604,0.662,12.573,0.0,1.164,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.2,1474.2,6716.0,1.0,1101.0,6.0,0.0,14.635,-17.435,41.532,8.45,4.394,11.267,12.573,12.604,0.0,0.3,0.0,0.0,1,9.439,19.47,122.24,440063.0,2019-10-12 13:35:26.475000,3.0,0.0,0.0,0.0,18620.0,1.0,1.0,0.6,1.483,465.94,409.64,47.21,2146.0,0.0,0.0
2019-10-12 00:01:23.292433,111.28,0,12.604,0.665,12.573,0.0,1.162,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.2,1474.2,6716.0,1.0,1101.0,6.0,0.0,14.61,-17.41,41.531,8.45,4.394,11.267,12.573,12.604,0.0,0.3,0.0,0.0,1,9.439,19.47,122.256,440123.0,2019-10-12 13:36:26.484000,3.0,0.0,0.0,0.0,18621.0,1.0,1.0,0.6,1.467,465.97,409.66,47.19,2145.0,0.0,0.0
2019-10-12 00:02:23.292450,111.3,0,12.604,0.665,12.573,0.0,1.14,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.3,1474.3,6716.0,1.0,1101.0,6.0,0.0,14.333,-17.133,41.826,8.45,4.394,11.267,12.573,12.604,0.0,0.4,0.0,0.0,1,9.439,19.47,122.273,440183.0,2019-10-12 13:37:26.492000,3.0,0.0,0.0,0.0,18622.0,1.0,1.0,0.8,1.467,466.0,409.69,47.17,2144.0,0.0,0.0
2019-10-12 00:03:23.292445,111.32,0,12.604,0.677,12.573,0.0,1.162,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.3,1474.3,6716.0,1.0,1101.0,6.0,0.0,14.61,-17.41,41.536,8.45,4.394,11.267,12.573,12.604,0.0,0.4,0.0,0.0,1,9.439,19.47,122.29,440243.0,2019-10-12 13:38:26.501000,3.0,0.0,0.0,0.0,18625.0,3.0,3.0,1.2,1.45,466.07,409.75,47.1,2141.0,0.0,0.0
2019-10-12 00:04:23.292483,111.33,0,12.604,0.671,12.573,0.0,1.155,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.3,1474.3,6716.0,1.0,1101.0,6.0,0.0,14.522,-17.322,41.824,8.45,4.394,11.267,12.573,12.604,0.0,0.4,0.0,0.0,1,9.439,19.47,122.306,440303.0,2019-10-12 13:39:26.510000,3.0,0.0,0.0,0.0,18626.0,1.0,1.0,1.4,1.433,466.1,409.77,47.08,2140.0,0.0,0.0
2019-10-12 00:05:23.292436,111.35,0,12.604,0.684,12.573,0.0,1.15,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.3,1474.3,6716.0,1.0,1101.0,6.0,0.0,14.459,-17.259,41.826,8.45,4.394,11.267,12.573,12.604,0.0,0.4,0.0,0.0,1,9.439,19.47,122.323,440363.0,2019-10-12 13:40:26.519000,3.0,0.0,0.0,0.0,18626.0,0.0,0.0,1.2,1.383,466.11,409.77,47.08,2140.0,0.0,0.0
2019-10-12 00:06:23.292593,111.37,0,12.604,0.69,12.573,0.0,1.174,28.0,30.0,30.0,25.0,3.0,0.0,12.601,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.3,1474.3,6716.0,1.0,1101.0,6.0,0.0,14.761,-17.561,41.818,8.45,4.394,11.267,12.573,12.604,0.0,0.4,0.0,0.0,1,9.439,19.47,122.34,440423.0,2019-10-12 13:41:26.528000,3.0,0.0,0.0,0.0,18628.0,2.0,2.0,1.4,1.383,466.16,409.82,47.04,2138.0,0.0,0.0
2019-10-12 00:07:23.292442,111.38,0,12.604,0.699,12.573,0.0,1.162,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.4,1474.4,6716.0,1.0,1101.0,6.0,0.0,14.61,-17.41,41.814,8.45,4.394,11.267,12.573,12.604,0.0,0.5,0.0,0.0,1,9.439,19.47,122.356,440483.0,2019-10-12 13:42:26.536000,3.0,0.0,0.0,0.0,18628.0,0.0,0.0,1.2,1.35,466.17,409.82,47.04,2138.0,0.0,0.0
2019-10-12 00:08:23.292426,111.4,0,12.604,0.702,12.573,0.0,1.172,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.4,1474.4,6716.0,1.0,1101.0,6.0,0.0,14.736,-17.536,41.812,8.45,4.394,11.267,12.573,12.604,0.0,0.5,0.0,0.0,1,9.439,19.47,122.373,440543.0,2019-10-12 13:43:26.545000,3.0,0.0,0.0,0.0,18629.0,1.0,1.0,0.8,1.317,466.2,409.84,47.01,2137.0,0.0,0.0
2019-10-12 00:09:23.292405,111.42,0,12.604,0.705,12.573,0.0,1.157,28.0,30.0,30.0,25.0,3.0,0.0,12.604,0.0,1891.9,1891.9,25.5,1.0,0.0,11.484,1474.4,1474.4,6716.0,1.0,1101.0,6.0,0.0,14.547,-17.347,41.811,8.45,4.394,11.267,12.573,12.604,0.0,0.5,0.0,0.0,1,9.439,19.47,122.39,440603.0,2019-10-12 13:44:26.554000,3.0,0.0,0.0,0.0,18629.0,0.0,0.0,0.6,1.3,466.21,409.84,47.01,2137.0,0.0,0.0
