time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-10-17 00:00:23.292363,231.27,0,12.628,0.629,12.613,0.0,1.234,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.1,1606.1,6836.0,1.0,1101.0,6.0,0.0,15.564,7.825,4.348,10.434,12.598,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,54.124,194847.0,2019-10-17 13:35:38.418000,0.0,0.0,0.0,0.0,5898.0,1.0,1.0,0.2,0.833,154.95,129.76,126.19,5736.0,0.0,0.0
2019-10-17 00:01:23.292402,231.28,0,12.625,0.616,12.613,0.0,1.234,19.0,20.0,20.0,25.0,3.0,0.0,12.625,0.0,2049.8,2049.8,27.6,1.0,0.0,11.481,1606.1,1606.1,6836.0,1.0,1101.0,6.0,0.0,15.564,7.825,4.348,10.434,12.592,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,54.141,194907.0,2019-10-17 13:36:38.426000,0.0,0.0,0.0,0.0,5901.0,3.0,3.0,0.8,0.867,155.03,129.82,126.12,5733.0,0.0,0.0
2019-10-17 00:02:23.617757,231.3,0,12.628,0.613,12.613,0.0,1.234,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,2049.8,2049.8,27.6,1.0,0.0,11.481,1606.1,1606.1,6836.0,1.0,1101.0,6.0,0.0,15.564,7.825,4.348,10.434,12.592,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,54.158,194968.0,2019-10-17 13:37:39.434000,0.0,0.0,0.0,0.0,5902.0,1.0,1.0,1.0,0.867,155.06,129.84,126.1,5732.0,0.0,0.0
2019-10-17 00:03:23.292513,231.32,0,12.628,0.61,12.613,0.0,1.242,19.0,20.0,20.0,25.0,3.0,0.0,12.625,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.1,1606.1,6836.0,1.0,1101.0,6.0,0.0,15.665,7.825,4.348,10.434,12.592,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,54.174,195027.0,2019-10-17 13:38:38.442000,0.0,0.0,0.0,0.0,5902.0,0.0,0.0,1.0,0.833,155.07,129.84,126.1,5732.0,0.0,0.0
2019-10-17 00:04:23.292415,231.33,0,12.628,0.607,12.613,0.0,1.234,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.1,1606.1,6836.0,1.0,1101.0,6.0,0.0,15.564,7.825,4.348,10.434,12.592,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,54.191,195087.0,2019-10-17 13:39:38.450000,0.0,0.0,0.0,0.0,5902.0,0.0,0.0,1.0,0.833,155.07,129.84,126.1,5732.0,0.0,0.0
2019-10-17 00:05:23.292388,231.35,0,12.619,0.604,12.613,0.0,1.234,19.0,20.0,20.0,25.0,3.0,0.0,12.622,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.2,1606.2,6836.0,1.0,1101.0,6.0,0.0,15.564,7.825,4.348,10.434,12.592,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,54.208,195147.0,2019-10-17 13:40:38.458000,0.0,0.0,0.0,0.0,5903.0,1.0,1.0,1.0,0.833,155.1,129.87,126.08,5731.0,0.0,0.0
2019-10-17 00:06:23.292552,231.37,0,12.619,0.601,12.613,0.0,1.237,19.0,20.0,20.0,25.0,3.0,0.0,12.619,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.2,1606.2,6836.0,1.0,1101.0,6.0,0.0,15.602,7.825,4.348,10.434,12.592,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,54.224,195207.0,2019-10-17 13:41:38.466000,0.0,0.0,0.0,0.0,5903.0,0.0,0.0,0.4,0.817,155.11,129.87,126.08,5731.0,0.0,0.0
2019-10-17 00:07:23.292484,231.38,0,12.613,0.601,12.613,0.0,1.234,19.0,20.0,20.0,25.0,3.0,0.0,12.616,0.0,2049.8,2049.8,27.6,1.0,0.0,11.481,1606.2,1606.2,6836.0,1.0,1101.0,6.0,0.0,15.564,7.825,4.348,10.434,12.585,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,54.241,195267.0,2019-10-17 13:42:38.474000,0.0,0.0,0.0,0.0,5905.0,2.0,2.0,0.6,0.833,155.16,129.91,126.03,5729.0,0.0,0.0
2019-10-17 00:08:23.292373,231.4,0,12.61,0.598,12.613,0.0,1.232,19.0,20.0,20.0,25.0,3.0,0.0,12.613,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.2,1606.2,6836.0,1.0,1101.0,6.0,0.0,15.539,7.825,4.348,10.434,12.585,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,54.258,195327.0,2019-10-17 13:43:38.482000,0.0,0.0,0.0,0.0,5906.0,1.0,1.0,0.8,0.817,155.19,129.93,126.01,5728.0,0.0,0.0
2019-10-17 00:09:23.292360,231.42,0,12.613,0.598,12.613,0.0,1.234,19.0,20.0,20.0,25.0,3.0,0.0,12.613,0.0,2049.8,2049.8,27.6,1.0,0.0,11.481,1606.2,1606.2,6836.0,1.0,1101.0,6.0,0.0,15.564,7.825,4.348,10.434,12.585,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,54.274,195387.0,2019-10-17 13:44:38.490000,0.0,0.0,0.0,0.0,5909.0,3.0,3.0,1.4,0.85,155.27,130.0,125.95,5725.0,0.0,0.0
2019-10-17 00:10:23.292363,231.43,0,12.613,0.598,12.613,0.0,1.232,19.0,20.0,20.0,25.0,3.0,0.0,12.61,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.3,1606.3,6836.0,1.0,1101.0,6.0,0.0,15.539,7.825,4.348,10.434,12.585,12.643,0.0,0.5,0.0,0.0,1,9.439,19.47,54.291,195447.0,2019-10-17 13:45:38.498000,0.0,0.0,0.0,0.0,5910.0,1.0,1.0,1.4,0.85,155.3,130.02,125.92,5724.0,0.0,0.0
2019-10-17 00:11:23.292403,231.45,0,12.61,0.598,12.613,0.0,1.237,18.0,20.0,20.0,25.0,3.0,0.0,12.61,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.3,1606.3,6836.0,1.0,1101.0,6.0,0.0,15.602,7.825,4.348,10.434,12.585,12.643,0.0,0.5,0.0,0.0,1,9.439,19.47,54.308,195507.0,2019-10-17 13:46:38.506000,0.0,0.0,0.0,0.0,5911.0,1.0,1.0,1.6,0.85,155.33,130.04,125.9,5723.0,0.0,0.0
2019-10-17 00:12:23.292354,231.47,0,12.613,0.598,12.613,0.0,1.234,18.0,20.0,20.0,25.0,3.0,0.0,12.613,0.0,2049.8,2049.8,27.6,1.0,0.0,11.484,1606.3,1606.3,6836.0,1.0,1101.0,6.0,0.0,15.564,7.825,4.348,10.434,12.585,12.643,0.0,0.5,0.0,0.0,1,9.439,19.47,54.324,195567.0,2019-10-17 13:47:38.515000,0.0,0.0,0.0,0.0,5911.0,0.0,0.0,1.2,0.833,155.33,130.04,125.9,5723.0,0.0,0.0
