time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-11-17 00:00:29.797259,232.33,0,12.338,0.601,12.311,0.0,1.094,13.0,15.0,15.0,25.0,3.0,0.0,12.335,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.2,250.2,7509.0,1.0,1101.0,6.0,0.0,13.468,7.983,5.134,10.645,12.161,12.375,0.0,0.6,0.0,0.0,1,9.439,19.47,30.379,109366.0,2019-11-17 14:36:32.963000,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.8,0.417,21.52,6.97,487.94,22179.0,0.0,0.0
2019-11-17 00:01:29.797311,232.35,0,12.341,0.604,12.32,0.0,1.121,13.0,15.0,15.0,25.0,3.0,0.0,12.341,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.3,250.3,7509.0,1.0,1101.0,6.0,0.0,13.811,7.983,5.134,10.645,12.161,12.375,0.0,0.7,0.0,0.0,1,9.439,19.47,30.396,109426.0,2019-11-17 14:37:32.972000,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.6,0.417,21.52,6.97,487.94,22179.0,0.0,0.0
2019-11-17 00:02:29.797260,232.37,0,12.344,0.595,12.338,0.0,1.097,13.0,15.0,15.0,25.0,3.0,0.0,12.341,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.3,250.3,7509.0,1.0,1101.0,6.0,0.0,13.535,7.983,5.134,10.645,12.161,12.375,0.0,0.7,0.0,0.0,1,9.439,19.47,30.413,109486.0,2019-11-17 14:38:32.981000,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.4,0.417,21.53,6.97,487.94,22179.0,0.0,0.0
2019-11-17 00:03:29.797264,232.38,0,12.354,0.601,12.341,0.0,1.094,13.0,15.0,15.0,25.0,3.0,0.0,12.341,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.3,250.3,7509.0,1.0,1101.0,6.0,0.0,13.501,7.983,5.134,10.645,12.161,12.375,0.0,0.7,0.0,0.0,1,9.439,19.47,30.429,109546.0,2019-11-17 14:39:32.990000,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.4,0.417,21.54,6.97,487.94,22179.0,0.0,0.0
2019-11-17 00:04:29.797381,232.4,0,12.344,0.601,12.329,0.082,1.029,13.0,15.0,15.0,25.0,3.0,0.0,12.344,0.0,302.0,302.0,4.2,1.0,0.0,11.487,250.3,250.3,7509.0,1.0,1101.0,6.0,1.102,12.687,7.983,5.134,10.645,12.161,12.375,0.0,0.7,0.0,0.0,1,9.439,19.47,30.446,109606.0,2019-11-17 14:40:33.001000,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.417,21.55,6.97,487.94,22179.0,0.0,0.0
2019-11-17 00:05:29.797258,232.42,0,12.357,0.598,12.344,0.0,1.092,13.0,15.0,15.0,25.0,3.0,0.0,12.347,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.3,250.3,7509.0,1.0,1101.0,6.0,0.0,13.48,7.983,5.134,10.645,12.161,12.375,0.0,0.7,0.0,0.0,1,9.439,19.47,30.463,109666.0,2019-11-17 14:41:33.010000,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.417,21.56,6.97,487.94,22179.0,0.0,0.0
2019-11-17 00:06:29.797260,232.43,0,12.35,0.598,12.341,0.0,1.094,13.0,15.0,15.0,25.0,3.0,0.0,12.347,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.4,250.4,7509.0,1.0,1101.0,6.0,0.0,13.501,7.983,5.134,10.645,12.161,12.375,0.0,0.8,0.0,0.0,1,9.439,19.47,30.479,109726.0,2019-11-17 14:42:33.019000,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.417,21.56,6.97,487.94,22179.0,0.0,0.0
2019-11-17 00:07:29.797283,232.45,0,12.28,0.601,12.265,0.0,1.162,13.0,15.0,15.0,25.0,3.0,0.0,12.305,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.4,250.4,7509.0,1.0,1101.0,6.0,0.0,14.252,7.983,5.134,10.645,12.161,12.375,0.0,0.8,0.0,0.0,1,9.439,19.47,30.496,109786.0,2019-11-17 14:43:33.029000,0.0,0.0,0.0,0.0,318.0,1.0,1.0,0.2,0.433,21.59,7.0,487.92,22178.0,0.0,0.0
2019-11-17 00:08:29.797265,232.47,0,12.305,0.598,12.296,0.0,1.145,13.0,15.0,15.0,25.0,3.0,0.0,12.308,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.4,250.4,7509.0,1.0,1101.0,6.0,0.0,14.079,7.983,5.134,10.645,12.161,12.375,0.0,0.8,0.0,0.0,1,9.439,19.47,30.513,109846.0,2019-11-17 14:44:33.038000,0.0,0.0,0.0,0.0,319.0,1.0,1.0,0.4,0.45,21.62,7.02,487.9,22177.0,0.0,0.0
2019-11-17 00:09:29.797262,232.48,0,12.326,0.595,12.308,0.0,1.097,13.0,15.0,15.0,25.0,3.0,0.0,12.308,0.0,302.0,302.0,4.2,1.0,0.0,11.484,250.4,250.4,7509.0,1.0,1101.0,6.0,0.0,13.502,7.983,5.134,10.645,12.161,12.375,0.0,0.8,0.0,0.0,1,9.439,19.47,30.529,109906.0,2019-11-17 14:45:33.048000,0.0,0.0,0.0,0.0,320.0,1.0,1.0,0.6,0.467,21.65,7.04,487.87,22176.0,0.0,0.0
