time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-10-13 00:00:23.292407,135.27,0,12.628,0.919,12.613,0.0,1.094,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.3,1499.3,6740.0,1.0,1101.0,6.0,0.0,13.799,-16.599,39.158,8.612,4.167,11.484,12.592,12.637,0.0,0.0,0.0,0.0,1,9.439,19.47,146.235,526447.0,2019-10-13 13:35:26.156000,3.0,0.0,0.0,0.0,19939.0,3.0,3.0,1.6,1.367,506.3,438.66,18.19,827.0,0.0,0.0
2019-10-13 00:01:23.292416,135.28,0,12.628,0.87,12.613,0.0,1.155,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.3,1499.3,6740.0,1.0,1101.0,6.0,0.0,14.568,-17.368,39.159,8.612,4.167,11.484,12.592,12.637,0.0,0.0,0.0,0.0,1,9.439,19.47,146.252,526507.0,2019-10-13 13:36:26.165000,3.0,0.0,0.0,0.0,19939.0,0.0,0.0,1.0,1.35,506.31,438.66,18.19,827.0,0.0,0.0
2019-10-13 00:02:23.292417,135.3,0,12.628,0.83,12.613,0.0,1.131,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.3,1499.3,6740.0,1.0,1101.0,6.0,0.0,14.265,-17.065,39.165,8.612,4.167,11.484,12.592,12.637,0.0,0.0,0.0,0.0,1,9.439,19.47,146.269,526567.0,2019-10-13 13:37:26.173000,3.0,0.0,0.0,0.0,19939.0,0.0,0.0,0.6,1.317,506.32,438.66,18.19,827.0,0.0,0.0
2019-10-13 00:03:23.292393,135.32,0,12.628,0.8,12.613,0.0,1.15,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.3,1499.3,6740.0,1.0,1101.0,6.0,0.0,14.505,-17.305,39.162,8.612,4.167,11.484,12.592,12.637,0.0,0.0,0.0,0.0,1,9.439,19.47,146.285,526627.0,2019-10-13 13:38:26.181000,3.0,0.0,0.0,0.0,19939.0,0.0,0.0,0.6,1.283,506.32,438.66,18.19,827.0,0.0,0.0
2019-10-13 00:04:23.292371,135.33,0,12.622,0.766,12.61,0.0,1.189,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.3,1499.3,6740.0,1.0,1101.0,6.0,0.0,14.993,-17.793,39.155,8.612,4.167,11.484,12.592,12.637,0.0,0.0,0.0,0.0,1,9.439,19.47,146.302,526687.0,2019-10-13 13:39:26.190000,3.0,0.0,0.0,0.0,19940.0,1.0,1.0,0.8,1.283,506.35,438.68,18.17,826.0,0.0,0.0
2019-10-13 00:05:23.292383,135.35,0,12.628,0.748,12.613,0.0,1.094,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.4,1499.4,6740.0,1.0,1101.0,6.0,0.0,13.799,-16.599,39.168,8.612,4.167,11.484,12.592,12.637,0.0,0.1,0.0,0.0,1,9.439,19.47,146.319,526747.0,2019-10-13 13:40:26.198000,3.0,0.0,0.0,0.0,19940.0,0.0,0.0,0.2,1.267,506.36,438.68,18.17,826.0,0.0,0.0
2019-10-13 00:06:23.292376,135.37,0,12.628,0.729,12.613,0.0,1.131,19.0,20.0,20.0,25.0,3.0,0.0,12.628,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.4,1499.4,6740.0,1.0,1101.0,6.0,0.0,14.265,-17.065,39.171,8.612,4.167,11.484,12.592,12.637,0.0,0.1,0.0,0.0,1,9.439,19.47,146.335,526807.0,2019-10-13 13:41:26.205000,3.0,0.0,0.0,0.0,19940.0,0.0,0.0,0.2,1.25,506.37,438.68,18.17,826.0,0.0,0.0
2019-10-13 00:07:23.292399,135.38,0,12.619,0.72,12.613,0.0,1.14,19.0,20.0,20.0,25.0,3.0,0.0,12.622,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.4,1499.4,6740.0,1.0,1101.0,6.0,0.0,14.379,-17.179,39.177,8.612,4.167,11.484,12.592,12.637,0.0,0.1,0.0,0.0,1,9.439,19.47,146.352,526867.0,2019-10-13 13:42:26.214000,3.0,0.0,0.0,0.0,19942.0,2.0,2.0,0.6,1.267,506.42,438.73,18.13,824.0,0.0,0.0
2019-10-13 00:08:23.292500,135.4,0,12.625,0.708,12.613,0.0,1.126,19.0,20.0,20.0,25.0,3.0,0.0,12.625,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.4,1499.4,6740.0,1.0,1101.0,6.0,0.0,14.202,-17.002,39.476,8.612,4.167,11.484,12.585,12.637,0.0,0.1,0.0,0.0,1,9.439,19.47,146.369,526927.0,2019-10-13 13:43:26.223000,3.0,0.0,0.0,0.0,19944.0,2.0,2.0,1.0,1.283,506.47,438.77,18.08,822.0,0.0,0.0
2019-10-13 00:09:23.292424,135.42,0,12.616,0.699,12.613,0.0,1.121,18.0,20.0,20.0,25.0,3.0,0.0,12.622,0.0,1922.7,1922.7,25.9,1.0,0.0,11.484,1499.4,1499.4,6740.0,1.0,1101.0,6.0,0.0,14.139,-16.939,39.483,8.612,4.167,11.484,12.585,12.637,0.0,0.1,0.0,0.0,1,9.439,19.47,146.385,526987.0,2019-10-13 13:44:26.231000,3.0,0.0,0.0,0.0,19945.0,1.0,1.0,1.0,1.267,506.5,438.79,18.06,821.0,0.0,0.0
