time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-12-15 00:00:24.111964,69.13,1,12.589,1.047,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:01:24.111981,69.15,1,12.589,1.044,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:02:24.111969,69.17,1,12.589,1.044,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:03:24.111968,69.18,1,12.589,1.022,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:04:24.111969,69.2,1,12.589,1.01,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:05:24.111975,69.22,1,12.589,1.019,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:06:24.111974,69.23,1,12.589,1.038,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:07:24.111950,69.25,1,12.589,1.065,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:08:24.111957,69.27,1,12.589,1.099,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
2019-12-15 00:09:24.111966,69.28,1,12.589,1.111,0.0,0.0,0.0,13.0,14.0,14.0,25.0,3.0,0.0,12.592,0.0,952.1,952.1,13.2,5.0,0.0,11.499,794.7,794.7,8181.0,1.0,1101.0,11.0,0.0,0.0,8.203,4.303,10.938,12.589,12.604,0.0,0.0,0.0,0.0,1,9.439,19.47,,,,,,,,,,,,,,,,,,
