time,runtime,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,ahnet_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,ping,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2020-07-03 00:00:01.072589,29.05,12.247,16.553,12.204,0.565,0.568,49.0,49.0,49.0,25.0,5.0,0.0,12.25,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.885,6.932,-2.847,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:00:11.072593,29.06,12.244,16.556,12.204,0.563,0.585,49.0,49.0,49.0,25.0,5.0,0.0,12.247,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.87,7.139,-3.069,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:00:21.072642,29.06,12.241,16.553,12.204,0.56,0.589,49.0,49.0,49.0,25.0,5.0,0.0,12.247,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.809,7.188,-3.179,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:00:31.072585,29.06,12.231,16.553,12.204,0.556,0.611,49.0,49.0,49.0,25.0,5.0,0.0,12.247,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.779,7.457,-3.478,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:00:41.072672,29.06,12.228,16.553,12.201,0.551,0.602,49.0,49.0,49.0,25.0,5.0,0.0,12.244,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.734,7.345,-3.411,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:00:51.072610,29.07,12.234,16.553,12.204,0.546,0.57,49.0,49.0,49.0,25.0,5.0,0.0,12.241,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.674,6.956,-3.082,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:01:01.072431,29.07,12.228,16.553,12.204,0.539,0.563,49.0,49.0,49.0,25.0,5.0,0.0,12.238,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.613,6.871,-3.058,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:01:11.072617,29.07,12.234,16.553,12.204,0.534,0.546,49.0,49.0,49.0,25.0,5.0,0.0,12.234,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.492,6.663,-2.971,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:01:21.072601,29.08,12.231,16.553,12.204,0.529,0.551,49.0,49.0,49.0,25.0,5.0,0.0,12.234,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.432,6.724,-3.092,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:01:31.072607,29.08,12.228,16.553,12.204,0.524,0.556,49.0,49.0,49.0,25.0,5.0,0.0,12.231,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.372,6.785,-3.213,16.568,7.262,18.445,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:01:41.072633,29.08,12.222,16.409,12.198,0.519,0.602,49.0,49.0,49.0,25.0,5.0,0.0,12.228,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.311,7.343,-3.832,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:01:51.072598,29.08,12.222,16.409,12.192,0.512,0.602,48.0,49.0,49.0,25.0,5.0,0.0,12.228,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.221,7.34,-3.919,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:02:01.072592,29.09,12.222,16.406,12.186,0.505,0.592,48.0,49.0,49.0,25.0,5.0,0.0,12.225,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.13,7.214,-3.884,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:02:11.072589,29.09,12.219,16.409,12.183,0.498,0.575,48.0,49.0,49.0,25.0,5.0,0.0,12.225,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,6.07,7.005,-3.735,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:02:21.072683,29.09,12.219,16.409,12.18,0.49,0.57,48.0,49.0,49.0,25.0,5.0,0.0,12.222,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.979,6.943,-3.764,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:02:31.072663,29.09,12.219,16.409,12.173,0.483,0.568,48.0,49.0,49.0,25.0,5.0,0.0,12.222,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.888,6.914,-3.826,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:02:41.072674,29.1,12.216,16.409,12.167,0.476,0.56,48.0,49.0,49.0,25.0,5.0,0.0,12.219,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.813,6.814,-3.801,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:02:51.072654,29.1,12.216,16.409,12.164,0.471,0.568,48.0,49.0,49.0,25.0,5.0,0.0,12.219,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.753,6.909,-3.956,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:03:01.072605,29.1,12.216,16.409,12.164,0.466,0.599,48.0,49.0,49.0,25.0,5.0,0.0,12.219,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.692,7.286,-4.394,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:03:11.072602,29.11,12.216,16.409,12.164,0.461,0.587,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.571,7.14,-4.369,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:03:21.072599,29.11,12.216,16.406,12.164,0.457,0.592,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.571,7.201,-4.43,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:03:31.072597,29.11,12.216,16.409,12.164,0.452,0.582,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.481,7.079,-4.398,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:03:41.072627,29.11,12.216,16.409,12.164,0.447,0.544,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.451,6.617,-3.966,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:03:51.072586,29.12,12.216,16.406,12.164,0.445,0.534,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.36,6.496,-3.936,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:04:01.072599,29.12,12.216,16.409,12.164,0.435,0.524,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.3,6.374,-3.874,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:04:11.072581,29.12,12.216,16.409,12.164,0.43,0.536,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.209,6.52,-4.111,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:04:21.072616,29.13,12.216,16.409,12.164,0.425,0.57,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.194,6.933,-4.539,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:04:31.072616,29.13,12.216,16.409,12.164,0.423,0.563,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.164,6.848,-4.484,16.409,6.417,18.295,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:04:41.072610,29.13,12.216,16.016,12.164,0.42,0.573,48.0,49.0,49.0,25.0,5.0,0.0,12.216,13.116,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.149,6.97,-4.621,16.043,5.194,18.088,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:04:51.072592,29.13,12.216,16.019,12.164,0.418,0.582,48.0,48.0,48.0,25.0,5.0,0.0,12.216,13.145,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.103,7.079,-4.776,16.043,5.194,18.088,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:05:01.072594,29.14,12.216,16.016,12.164,0.416,0.589,48.0,48.0,48.0,25.0,5.0,0.0,12.216,13.145,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.073,7.165,-4.892,16.043,5.194,18.088,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:05:11.072610,29.14,12.216,16.016,12.164,0.413,0.573,48.0,48.0,48.0,25.0,5.0,0.0,12.216,13.145,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.073,6.97,-4.697,16.043,5.194,18.088,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:05:21.072585,29.14,12.216,16.016,12.164,0.413,0.546,48.0,48.0,48.0,25.0,5.0,0.0,12.216,13.145,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.013,6.642,-4.429,16.043,5.194,18.088,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
2020-07-03 00:05:31.072613,29.14,12.216,16.019,12.164,0.413,0.587,48.0,48.0,48.0,25.0,5.0,0.0,12.216,13.145,138.2,138.2,1.7,1.0,0.0,11.499,87.1,87.1,4465.0,1.0,13.0,8.0,5.013,7.14,-4.927,16.043,5.194,18.088,11.758,13.062,52.7,14.7,38.0,0.0,0.0,1.0,10.779,20.898,,1.0,,,,,,,,,,,,,,,,,
