time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-10-31 00:00:29.302377,33.22,0,11.975,0.839,11.963,0.0,1.193,23.0,25.0,25.0,25.0,3.0,0.0,11.975,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.2,37.2,7109.0,1.0,1101.0,8.0,0.0,14.272,7.69,4.56,10.254,11.951,11.99,0.0,0.6,0.0,0.0,1,9.439,19.47,4.441,15989.0,2019-10-31 13:36:07.731000,1.0,0.0,0.0,1.0,385.0,4.0,4.0,2.6,1.933,10.57,8.47,239.16,10871.0,0.0,0.0
2019-10-31 00:01:29.302378,33.23,0,11.972,0.87,11.929,0.0,1.263,23.0,25.0,25.0,25.0,3.0,0.0,11.975,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.2,37.2,7109.0,1.0,1101.0,8.0,0.0,15.066,7.69,4.56,10.254,11.951,11.99,0.0,0.6,0.0,0.0,1,9.439,19.47,4.458,16049.0,2019-10-31 13:37:07.746000,1.0,0.0,0.0,1.0,387.0,2.0,2.0,2.6,1.933,10.62,8.51,239.12,10869.0,0.0,0.0
2019-10-31 00:02:29.302377,33.25,0,11.975,0.894,11.963,0.0,1.176,23.0,25.0,25.0,25.0,3.0,0.0,11.975,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.2,37.2,7109.0,1.0,1101.0,8.0,0.0,14.068,7.69,4.56,10.254,11.951,11.99,0.0,0.6,0.0,0.0,1,9.439,19.47,4.475,16109.0,2019-10-31 13:38:07.755000,1.0,0.0,0.0,1.0,390.0,3.0,3.0,2.8,1.967,10.7,8.58,239.05,10866.0,0.0,0.0
2019-10-31 00:03:29.302383,33.27,0,11.975,0.952,11.96,0.0,1.169,23.0,25.0,25.0,25.0,3.0,0.0,11.978,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.2,37.2,7109.0,1.0,1101.0,8.0,0.0,13.981,7.69,4.56,10.254,11.951,11.99,0.0,0.6,0.0,0.0,1,9.439,19.47,4.491,16169.0,2019-10-31 13:39:07.764000,1.0,0.0,0.0,1.0,390.0,0.0,0.0,2.2,1.9,10.71,8.58,239.05,10866.0,0.0,0.0
2019-10-31 00:04:29.302510,33.28,0,11.96,0.946,11.923,0.0,1.249,23.0,25.0,25.0,25.0,3.0,0.0,11.975,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.2,37.2,7109.0,1.0,1101.0,8.0,0.0,14.892,7.69,4.56,10.254,11.951,11.99,0.0,0.6,0.0,0.0,1,9.439,19.47,4.508,16229.0,2019-10-31 13:40:07.772000,1.0,0.0,0.0,1.0,392.0,2.0,2.0,2.2,1.917,10.76,8.62,239.01,10864.0,0.0,0.0
2019-10-31 00:05:29.302385,33.3,0,11.975,0.946,11.96,0.0,1.174,23.0,25.0,25.0,25.0,3.0,0.0,11.969,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.3,37.3,7109.0,1.0,1101.0,8.0,0.0,14.041,7.69,4.56,10.254,11.951,11.99,0.0,0.7,0.0,0.0,1,9.439,19.47,4.525,16289.0,2019-10-31 13:41:07.781000,1.0,0.0,0.0,1.0,395.0,3.0,3.0,2.0,1.917,10.83,8.69,238.94,10861.0,0.0,0.0
2019-10-31 00:06:29.302373,33.32,0,11.975,0.949,11.963,0.0,1.167,23.0,25.0,25.0,25.0,3.0,0.0,11.972,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.3,37.3,7109.0,1.0,1101.0,8.0,0.0,13.961,7.69,4.56,10.254,11.951,11.99,0.0,0.7,0.0,0.0,1,9.439,19.47,4.541,16349.0,2019-10-31 13:42:07.796000,1.0,0.0,0.0,1.0,397.0,2.0,2.0,2.0,1.917,10.88,8.73,238.9,10859.0,0.0,0.0
2019-10-31 00:07:29.302389,33.33,0,11.972,1.001,11.945,0.0,1.176,23.0,25.0,25.0,25.0,3.0,0.0,11.969,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.3,37.3,7109.0,1.0,1101.0,8.0,0.0,14.047,7.69,4.56,10.254,11.951,11.99,0.0,0.7,0.0,0.0,1,9.439,19.47,4.558,16409.0,2019-10-31 13:43:07.815000,1.0,0.0,0.0,1.0,401.0,4.0,4.0,2.2,1.967,10.98,8.82,238.81,10855.0,0.0,0.0
2019-10-31 00:08:29.302385,33.35,0,11.975,0.974,11.954,0.0,1.193,23.0,25.0,25.0,25.0,3.0,0.0,11.972,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.3,37.3,7109.0,1.0,1101.0,8.0,0.0,14.261,7.69,4.56,10.254,11.951,11.99,0.0,0.7,0.0,0.0,1,9.439,19.47,4.575,16469.0,2019-10-31 13:44:07.835000,1.0,0.0,0.0,1.0,402.0,1.0,1.0,2.4,1.95,11.01,8.84,238.79,10854.0,0.0,0.0
2019-10-31 00:09:29.302393,33.37,0,11.975,0.949,11.963,0.0,1.164,23.0,25.0,25.0,25.0,3.0,0.0,11.972,0.0,34.5,34.5,0.4,1.0,0.0,11.484,37.3,37.3,7109.0,1.0,1101.0,8.0,0.0,13.925,7.69,4.56,10.254,11.948,11.99,0.0,0.7,0.0,0.0,1,9.439,19.47,4.591,16529.0,2019-10-31 13:45:07.849000,1.0,0.0,0.0,1.0,403.0,1.0,1.0,2.2,1.967,11.04,8.87,238.77,10853.0,0.0,0.0
