time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-11-11 00:00:29.797266,88.33,0,12.604,0.687,12.573,0.0,1.331,18.0,20.0,20.0,25.0,3.0,0.0,12.607,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.3,92.3,7365.0,1.0,1101.0,6.0,0.0,16.735,-19.535,66.146,8.118,4.816,10.825,12.604,12.643,0.0,0.7,0.0,0.0,1,9.439,19.47,16.399,59038.0,2019-11-11 14:36:23.531000,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.033,9.49,1.61,254.38,11563.0,0.0,0.0
2019-11-11 00:01:29.797261,88.35,0,12.604,0.681,12.589,0.0,1.167,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.3,92.3,7365.0,1.0,1101.0,6.0,0.0,14.691,-17.491,66.131,8.118,4.816,10.825,12.585,12.643,0.0,0.7,0.0,0.0,1,9.439,19.47,16.416,59098.0,2019-11-11 14:37:23.539000,0.0,0.0,0.0,0.0,74.0,1.0,1.0,0.2,0.05,9.5,1.63,254.36,11562.0,0.0,0.0
2019-11-11 00:02:29.797261,88.37,0,12.604,0.696,12.589,0.0,1.164,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.3,92.3,7365.0,1.0,1101.0,6.0,0.0,14.654,-17.454,66.116,8.118,4.816,10.825,12.585,12.643,0.0,0.7,0.0,0.0,1,9.439,19.47,16.433,59158.0,2019-11-11 14:38:23.547000,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.2,0.05,9.51,1.63,254.36,11562.0,0.0,0.0
2019-11-11 00:03:29.797262,88.38,0,12.604,0.702,12.579,0.0,1.176,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.4,92.4,7365.0,1.0,1101.0,6.0,0.0,14.793,-17.593,66.099,8.118,4.816,10.825,12.585,12.643,0.0,0.8,0.0,0.0,1,9.439,19.47,16.449,59218.0,2019-11-11 14:39:23.555000,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.2,0.05,9.52,1.63,254.36,11562.0,0.0,0.0
2019-11-11 00:04:29.797232,88.4,0,12.604,0.702,12.573,0.005,1.208,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.4,92.4,7365.0,1.0,1101.0,6.0,0.0,15.188,-17.988,65.799,8.118,4.816,10.825,12.579,12.643,0.0,0.8,0.0,0.0,1,9.439,19.47,16.466,59278.0,2019-11-11 14:40:23.563000,0.0,0.0,0.0,0.0,75.0,1.0,1.0,0.4,0.067,9.54,1.65,254.34,11561.0,0.0,0.0
2019-11-11 00:05:29.797261,88.42,0,12.604,0.711,12.576,0.0,1.167,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.4,92.4,7365.0,1.0,1101.0,6.0,0.0,14.676,-17.476,66.055,8.118,4.816,10.825,12.579,12.643,0.0,0.8,0.0,0.0,1,9.439,19.47,16.483,59338.0,2019-11-11 14:41:23.571000,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.4,0.067,9.55,1.65,254.34,11561.0,0.0,0.0
2019-11-11 00:06:29.797262,88.43,0,12.604,0.708,12.576,0.0,1.164,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.4,92.4,7365.0,1.0,1101.0,6.0,0.0,14.638,-17.438,65.764,8.118,4.816,10.825,12.579,12.643,0.0,0.8,0.0,0.0,1,9.439,19.47,16.499,59398.0,2019-11-11 14:42:23.580000,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.2,0.067,9.56,1.65,254.34,11561.0,0.0,0.0
2019-11-11 00:07:29.797255,88.45,0,12.604,0.711,12.573,0.0,1.169,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.4,92.4,7365.0,1.0,1101.0,6.0,0.0,14.698,-17.498,65.748,8.118,4.816,10.825,12.579,12.643,0.0,0.8,0.0,0.0,1,9.439,19.47,16.516,59458.0,2019-11-11 14:43:23.588000,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.2,0.067,9.57,1.65,254.34,11561.0,0.0,0.0
2019-11-11 00:08:29.797264,88.47,0,12.604,0.717,12.573,0.0,1.164,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.5,92.5,7365.0,1.0,1101.0,6.0,0.0,14.635,-17.435,66.01,8.118,4.816,10.825,12.576,12.643,0.0,0.9,0.0,0.0,1,9.439,19.47,16.533,59518.0,2019-11-11 14:44:23.596000,0.0,0.0,0.0,0.0,77.0,2.0,2.0,0.6,0.1,9.62,1.69,254.29,11559.0,0.0,0.0
2019-11-11 00:09:29.797256,88.48,0,12.604,0.717,12.573,0.0,1.172,18.0,20.0,20.0,25.0,3.0,0.0,12.604,0.0,118.5,118.5,1.6,1.0,0.0,11.484,92.5,92.5,7365.0,1.0,1101.0,6.0,0.0,14.736,-17.536,65.993,8.118,4.816,10.825,12.576,12.643,0.0,0.9,0.0,0.0,1,9.439,19.47,16.549,59578.0,2019-11-11 14:45:23.604000,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.4,0.1,9.63,1.69,254.29,11559.0,0.0,0.0
