time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-10-23 00:00:23.292346,375.27,0,12.643,0.629,12.613,0.0,1.14,19.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.1,1763.1,6980.0,1.0,1101.0,6.0,0.0,14.379,8.643,4.605,11.523,12.616,12.643,0.0,0.2,0.0,0.0,1,9.439,19.47,29.997,107990.0,2019-10-23 13:35:48.520000,3.0,0.0,0.0,3.0,5588.0,0.0,0.0,0.4,1.017,136.68,122.94,372.29,16922.0,0.0,0.0
2019-10-23 00:01:23.292378,375.28,0,12.643,0.623,12.613,0.0,1.123,19.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.1,1763.1,6980.0,1.0,1101.0,6.0,0.0,14.164,8.643,4.605,11.523,12.616,12.643,0.0,0.2,0.0,0.0,1,9.439,19.47,30.014,108050.0,2019-10-23 13:36:48.528000,3.0,0.0,0.0,3.0,5588.0,0.0,0.0,0.2,0.983,136.69,122.94,372.29,16922.0,0.0,0.0
2019-10-23 00:02:23.292344,375.3,0,12.643,0.62,12.613,0.0,1.152,19.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.2,1763.2,6980.0,1.0,1101.0,6.0,0.0,14.53,8.643,4.605,11.523,12.613,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,30.031,108110.0,2019-10-23 13:37:48.537000,3.0,0.0,0.0,3.0,5590.0,2.0,2.0,0.6,1.0,136.74,122.98,372.24,16920.0,0.0,0.0
2019-10-23 00:03:23.292366,375.32,0,12.643,0.62,12.613,0.0,1.15,19.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.2,1763.2,6980.0,1.0,1101.0,6.0,0.0,14.505,8.643,4.605,11.523,12.613,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,30.047,108170.0,2019-10-23 13:38:48.546000,3.0,0.0,0.0,3.0,5590.0,0.0,0.0,0.4,0.983,136.75,122.98,372.24,16920.0,0.0,0.0
2019-10-23 00:04:23.292402,375.33,0,12.643,0.62,12.613,0.0,1.164,19.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.2,1763.2,6980.0,1.0,1101.0,6.0,0.0,14.682,8.643,4.605,11.523,12.613,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,30.064,108230.0,2019-10-23 13:39:48.554000,3.0,0.0,0.0,3.0,5591.0,1.0,1.0,0.6,0.95,136.78,123.0,372.22,16919.0,0.0,0.0
2019-10-23 00:05:23.292374,375.35,0,12.643,0.62,12.613,0.0,1.172,18.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.2,1763.2,6980.0,1.0,1101.0,6.0,0.0,14.782,8.643,4.605,11.523,12.613,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,30.081,108290.0,2019-10-23 13:40:48.562000,3.0,0.0,0.0,3.0,5592.0,1.0,1.0,0.8,0.95,136.81,123.02,372.2,16918.0,0.0,0.0
2019-10-23 00:06:23.292393,375.37,0,12.64,0.62,12.613,0.0,1.167,18.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.2,1763.2,6980.0,1.0,1101.0,6.0,0.0,14.719,8.643,4.605,11.523,12.613,12.643,0.0,0.3,0.0,0.0,1,9.439,19.47,30.097,108350.0,2019-10-23 13:41:48.570000,3.0,0.0,0.0,3.0,5592.0,0.0,0.0,0.8,0.933,136.82,123.02,372.2,16918.0,0.0,0.0
2019-10-23 00:07:23.292740,375.38,0,12.643,0.62,12.613,0.0,1.094,18.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.3,1763.3,6980.0,1.0,1101.0,6.0,0.0,13.799,8.643,4.605,11.523,12.613,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,30.114,108410.0,2019-10-23 13:42:48.578000,3.0,0.0,0.0,3.0,5592.0,0.0,0.0,0.4,0.917,136.83,123.02,372.2,16918.0,0.0,0.0
2019-10-23 00:08:23.292451,375.4,0,12.643,0.613,12.613,0.0,1.16,18.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.3,1763.3,6980.0,1.0,1101.0,6.0,0.0,14.631,8.643,4.605,11.523,12.613,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,30.131,108470.0,2019-10-23 13:43:48.586000,3.0,0.0,0.0,3.0,5592.0,0.0,0.0,0.4,0.9,136.83,123.02,372.2,16918.0,0.0,0.0
2019-10-23 00:09:23.292386,375.42,0,12.643,0.613,12.613,0.0,1.114,18.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.3,1763.3,6980.0,1.0,1101.0,6.0,0.0,14.051,8.643,4.605,11.523,12.613,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,30.147,108530.0,2019-10-23 13:44:48.594000,3.0,0.0,0.0,3.0,5592.0,0.0,0.0,0.2,0.867,136.84,123.02,372.2,16918.0,0.0,0.0
2019-10-23 00:10:23.292538,375.43,0,12.643,0.632,12.613,0.0,1.16,18.0,20.0,20.0,25.0,3.0,0.0,12.643,0.0,2235.6,2235.6,30.2,1.0,0.0,11.484,1763.3,1763.3,6980.0,1.0,1101.0,6.0,0.0,14.631,8.643,4.605,11.523,12.613,12.643,0.0,0.4,0.0,0.0,1,9.439,19.47,30.164,108590.0,2019-10-23 13:45:48.602000,3.0,0.0,0.0,3.0,5592.0,0.0,0.0,0.0,0.85,136.85,123.02,372.2,16918.0,0.0,0.0
