time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2019-10-04 00:00:17.449496,211.42,0,12.643,1.047,12.613,0.0,1.162,37.0,38.0,38.0,25.0,3.0,0.0,12.643,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.7,1263.7,6523.0,1.0,1101.0,6.0,0.0,14.656,8.139,4.53,10.855,12.219,13.742,33.3,25.2,0.0,0.0,1,9.439,19.47,198.058,713009.0,2019-10-04 13:34:25.038000,1.0,0.0,0.0,0.0,16320.0,3.0,3.0,1.8,1.483,451.98,359.04,85.16,3871.0,0.0,0.0
2019-10-04 00:01:17.449517,211.43,0,12.634,0.916,12.607,0.0,1.261,37.0,38.0,38.0,25.0,3.0,0.0,12.64,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.7,1263.7,6523.0,1.0,1101.0,6.0,0.0,15.897,8.139,4.53,10.855,12.219,13.742,33.3,25.2,0.0,0.0,1,9.439,19.47,198.075,713069.0,2019-10-04 13:35:25.047000,1.0,0.0,0.0,0.0,16324.0,4.0,4.0,2.2,1.533,452.09,359.13,85.07,3867.0,0.0,0.0
2019-10-04 00:02:17.449498,211.45,0,12.643,0.818,12.613,0.0,1.162,37.0,38.0,38.0,25.0,3.0,0.0,12.643,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.7,1263.7,6524.0,1.0,1101.0,6.0,0.0,14.656,8.139,4.53,10.855,12.219,13.742,33.3,25.2,0.0,0.0,1,9.439,19.47,198.091,713129.0,2019-10-04 13:36:25.056000,1.0,0.0,0.0,0.0,16326.0,2.0,2.0,2.4,1.567,452.12,359.17,85.03,3865.0,0.0,0.0
2019-10-04 00:03:17.449513,211.47,0,12.643,0.729,12.613,0.0,1.162,37.0,38.0,38.0,25.0,3.0,0.0,12.643,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.8,1263.8,6524.0,1.0,1101.0,6.0,0.0,14.656,8.139,4.53,10.855,12.219,13.742,33.3,25.3,0.0,0.0,1,9.439,19.47,198.108,713189.0,2019-10-04 13:37:25.064000,1.0,0.0,0.0,0.0,16327.0,1.0,1.0,2.2,1.583,452.15,359.2,85.01,3864.0,0.0,0.0
2019-10-04 00:04:17.449514,211.48,0,12.634,0.653,12.613,0.0,1.22,37.0,38.0,38.0,25.0,3.0,0.0,12.64,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.8,1263.8,6524.0,1.0,1101.0,6.0,0.0,15.388,8.139,4.53,10.855,12.219,13.742,33.3,25.3,0.0,0.0,1,9.439,19.47,198.125,713249.0,2019-10-04 13:38:25.073000,1.0,0.0,0.0,0.0,16330.0,3.0,3.0,2.6,1.633,452.23,359.26,84.94,3861.0,0.0,0.0
2019-10-04 00:05:17.449494,211.5,0,12.643,0.601,12.613,0.0,1.164,37.0,38.0,38.0,25.0,3.0,0.0,12.64,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.8,1263.8,6524.0,1.0,1101.0,6.0,0.0,14.682,8.139,4.53,10.855,12.634,12.643,0.0,0.0,0.0,0.0,1,9.439,19.47,198.141,713308.0,2019-10-04 13:39:24.739000,1.0,0.0,0.0,0.0,16331.0,1.0,1.0,2.2,1.633,452.26,359.28,84.92,3860.0,0.0,0.0
2019-10-04 00:06:17.449503,211.52,0,12.631,0.546,12.613,0.0,1.193,37.0,38.0,38.0,25.0,3.0,0.0,12.637,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.8,1263.8,6524.0,1.0,1101.0,6.0,0.0,15.047,8.139,4.53,10.855,12.607,12.643,0.0,0.0,0.0,0.0,1,9.439,19.47,198.158,713368.0,2019-10-04 13:40:24.748000,1.0,0.0,0.0,0.0,16335.0,4.0,4.0,2.2,1.7,452.35,359.37,84.83,3856.0,0.0,0.0
2019-10-04 00:07:17.449534,211.53,0,12.631,0.525,12.613,0.0,1.198,37.0,38.0,38.0,25.0,3.0,0.0,12.64,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.8,1263.8,6524.0,1.0,1101.0,6.0,0.0,15.11,8.139,4.53,10.855,12.607,12.643,0.0,0.0,0.0,0.0,1,9.439,19.47,198.174,713428.0,2019-10-04 13:41:24.757000,1.0,0.0,0.0,0.0,16336.0,1.0,1.0,2.0,1.717,452.38,359.39,84.81,3855.0,0.0,0.0
2019-10-04 00:08:17.449530,211.55,0,12.643,0.491,12.613,0.0,1.162,36.0,38.0,38.0,25.0,3.0,0.0,12.637,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.9,1263.9,6524.0,1.0,1101.0,6.0,0.0,14.656,8.139,4.53,10.855,12.604,12.643,0.0,0.1,0.0,0.0,1,9.439,19.47,198.191,713488.0,2019-10-04 13:42:24.766000,1.0,0.0,0.0,0.0,16338.0,2.0,2.0,2.2,1.733,452.44,359.44,84.77,3853.0,0.0,0.0
2019-10-04 00:09:17.449517,211.57,0,12.643,0.461,12.613,0.0,1.162,36.0,38.0,38.0,25.0,3.0,0.0,12.637,0.0,1641.2,1641.2,22.1,1.0,0.0,11.484,1263.9,1263.9,6524.0,1.0,1101.0,6.0,0.0,14.656,8.139,4.53,10.855,12.601,12.643,0.0,0.1,0.0,0.0,1,9.439,19.47,198.208,713548.0,2019-10-04 13:43:24.774000,1.0,0.0,0.0,0.0,16340.0,2.0,2.0,2.0,1.75,452.49,359.48,84.72,3851.0,0.0,0.0
