time,runtime,ping,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,charge_net_24h,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2020-01-07 00:00:07.175347,461.77,0,11.691,0.757,11.658,0.0,1.23,16.0,17.0,17.0,25.0,3.0,0.0,11.703,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.8,475.8,8713.0,1.0,1101.0,8.0,0.0,14.339,-17.139,259.426,7.965,5.345,10.623,11.682,11.801,0.0,0.5,0.0,0.0,1,9.439,19.47,57.528,207100.0,2020-01-07 14:37:05.619000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.25,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:01:07.175346,461.78,0,11.697,0.757,11.664,0.0,1.186,16.0,17.0,17.0,25.0,3.0,0.0,11.7,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.8,475.8,8713.0,1.0,1101.0,8.0,0.0,13.834,-16.634,259.429,7.965,5.345,10.623,11.682,11.801,0.0,0.5,0.0,0.0,1,9.439,19.47,57.544,207160.0,2020-01-07 14:38:05.628000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.26,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:02:07.175344,461.8,0,11.685,0.748,11.658,0.0,1.232,16.0,17.0,17.0,25.0,3.0,0.0,11.694,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.8,475.8,8713.0,1.0,1101.0,8.0,0.0,14.363,-17.163,259.143,7.965,5.345,10.623,11.682,11.801,0.0,0.5,0.0,0.0,1,9.439,19.47,57.561,207220.0,2020-01-07 14:39:05.636000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.27,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:03:07.175342,461.82,0,11.694,0.745,11.658,0.0,1.172,16.0,17.0,17.0,25.0,3.0,0.0,11.694,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.9,475.9,8714.0,1.0,1101.0,8.0,0.0,13.663,-16.463,259.149,7.965,5.345,10.623,11.679,11.801,0.0,0.6,0.0,0.0,1,9.439,19.47,57.578,207280.0,2020-01-07 14:40:05.644000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.28,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:04:07.175344,461.83,0,11.703,0.751,11.67,0.0,1.21,16.0,17.0,17.0,25.0,3.0,0.0,11.716,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.9,475.9,8714.0,1.0,1101.0,8.0,0.0,14.121,-16.921,259.428,7.965,5.345,10.623,11.679,11.801,0.0,0.6,0.0,0.0,1,9.439,19.47,57.594,207340.0,2020-01-07 14:41:05.652000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.28,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:05:07.175369,461.85,0,11.694,0.745,11.661,0.0,1.222,16.0,17.0,17.0,25.0,3.0,0.0,11.71,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.9,475.9,8714.0,1.0,1101.0,8.0,0.0,14.25,-17.05,259.427,7.965,5.345,10.623,11.679,11.801,0.0,0.6,0.0,0.0,1,9.439,19.47,57.611,207400.0,2020-01-07 14:42:05.661000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.29,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:06:07.175353,461.87,0,11.707,0.751,11.676,0.0,1.172,16.0,17.0,17.0,25.0,3.0,0.0,11.707,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.9,475.9,8714.0,1.0,1101.0,8.0,0.0,13.684,-16.484,259.152,7.965,5.345,10.623,11.679,11.801,0.0,0.6,0.0,0.0,1,9.439,19.47,57.628,207460.0,2020-01-07 14:43:05.669000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.3,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:07:07.175381,461.88,0,11.691,0.757,11.658,0.0,1.225,16.0,17.0,17.0,25.0,3.0,0.0,11.703,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.9,475.9,8714.0,1.0,1101.0,8.0,0.0,14.281,-17.081,259.429,7.965,5.345,10.623,11.679,11.801,0.0,0.6,0.0,0.0,1,9.439,19.47,57.644,207520.0,2020-01-07 14:44:05.677000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.31,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:08:07.175346,461.9,0,11.707,0.76,11.688,0.0,1.167,16.0,17.0,17.0,25.0,3.0,0.0,11.703,0.0,546.9,546.9,7.4,1.0,0.0,11.484,475.9,475.9,8714.0,1.0,1101.0,8.0,0.0,13.64,-16.44,259.435,7.965,5.345,10.623,11.679,11.801,0.0,0.6,0.0,0.0,1,9.439,19.47,57.661,207580.0,2020-01-07 14:45:05.685000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.32,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:09:07.175345,461.92,0,11.697,0.757,11.661,0.0,1.167,16.0,17.0,17.0,25.0,3.0,0.0,11.7,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.0,476.0,8714.0,1.0,1101.0,8.0,0.0,13.608,-16.408,259.442,7.965,5.345,10.623,11.679,11.801,0.0,0.7,0.0,0.0,1,9.439,19.47,57.678,207640.0,2020-01-07 14:46:05.694000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.32,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:10:07.175344,461.93,0,11.688,0.751,11.661,0.0,1.222,16.0,16.0,16.0,25.0,3.0,0.0,11.697,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.0,476.0,8714.0,1.0,1101.0,8.0,0.0,14.25,-17.05,259.158,7.965,5.345,10.623,11.679,11.801,0.0,0.7,0.0,0.0,1,9.439,19.47,57.694,207700.0,2020-01-07 14:47:05.701000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.33,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:11:07.175349,461.95,0,11.694,0.754,11.658,0.0,1.169,16.0,16.0,16.0,25.0,3.0,0.0,11.691,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.0,476.0,8714.0,1.0,1101.0,8.0,0.0,13.628,-16.428,259.446,7.965,5.345,10.623,11.679,11.801,0.0,0.7,0.0,0.0,1,9.439,19.47,57.711,207760.0,2020-01-07 14:48:05.709000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.34,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:12:07.175344,461.97,0,11.685,0.723,11.658,0.0,1.225,16.0,16.0,16.0,25.0,3.0,0.0,11.691,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.0,476.0,8714.0,1.0,1101.0,8.0,0.0,14.281,-17.081,259.441,7.965,5.345,10.623,11.676,11.801,0.0,0.7,0.0,0.0,1,9.439,19.47,57.728,207820.0,2020-01-07 14:49:05.717000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.35,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:13:07.175347,461.98,0,11.688,0.723,11.658,0.0,1.198,16.0,16.0,16.0,25.0,3.0,0.0,11.691,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.0,476.0,8714.0,1.0,1101.0,8.0,0.0,13.966,-16.766,259.443,7.965,5.345,10.623,11.67,11.801,0.0,0.7,0.0,0.0,1,9.439,19.47,57.744,207880.0,2020-01-07 14:50:05.725000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.36,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:14:07.175346,462.0,0,11.688,0.739,11.658,0.0,1.205,16.0,16.0,16.0,25.0,3.0,0.0,11.688,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.1,476.1,8714.0,1.0,1101.0,8.0,0.0,14.048,-16.848,259.442,7.965,5.345,10.623,11.658,11.801,0.0,0.8,0.0,0.0,1,9.439,19.47,57.761,207940.0,2020-01-07 14:51:05.733000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.36,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:15:07.175404,462.02,0,11.685,0.745,11.658,0.0,1.208,16.0,16.0,16.0,25.0,3.0,0.0,11.685,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.1,476.1,8714.0,1.0,1101.0,8.0,0.0,14.083,-16.883,259.443,7.965,5.345,10.623,11.658,11.801,0.0,0.8,0.0,0.0,1,9.439,19.47,57.778,208000.0,2020-01-07 14:52:05.741000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.37,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:16:07.175350,462.03,0,11.685,0.787,11.658,0.0,1.167,16.0,16.0,16.0,25.0,3.0,0.0,11.682,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.1,476.1,8714.0,1.0,1101.0,10.0,0.0,13.605,-16.405,259.169,7.965,5.345,10.623,11.649,11.801,0.0,0.8,0.0,0.0,1,9.439,19.47,57.794,208060.0,2020-01-07 14:53:05.749000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.38,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:17:07.175401,462.05,0,11.685,0.76,11.658,0.0,1.215,16.0,16.0,16.0,25.0,3.0,0.0,11.685,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.1,476.1,8714.0,1.0,1101.0,10.0,0.0,14.164,-16.964,259.448,7.965,5.345,10.623,11.649,11.801,0.0,0.8,0.0,0.0,1,9.439,19.47,57.811,208120.0,2020-01-07 14:54:05.757000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.39,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:18:07.175347,462.07,0,11.685,0.76,11.658,0.0,1.232,16.0,16.0,16.0,25.0,3.0,0.0,11.685,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.1,476.1,8714.0,1.0,1101.0,10.0,0.0,14.363,-17.163,259.443,7.965,5.345,10.623,11.649,11.801,0.0,0.8,0.0,0.0,1,9.439,19.47,57.828,208180.0,2020-01-07 14:55:05.765000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.4,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:19:07.175345,462.08,0,11.685,0.769,11.658,0.0,1.222,16.0,16.0,16.0,25.0,3.0,0.0,11.685,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.2,476.2,8714.0,1.0,1101.0,10.0,0.0,14.246,-17.046,259.158,7.965,5.345,10.623,11.649,11.801,0.0,0.9,0.0,0.0,1,9.439,19.47,57.844,208240.0,2020-01-07 14:56:05.773000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.4,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:20:07.175344,462.1,0,11.685,0.772,11.658,0.0,1.169,16.0,16.0,16.0,25.0,3.0,0.0,11.685,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.2,476.2,8714.0,1.0,1101.0,10.0,0.0,13.628,-16.428,259.166,7.965,5.345,10.623,11.649,11.801,0.0,0.9,0.0,0.0,1,9.439,19.47,57.861,208300.0,2020-01-07 14:57:05.781000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.41,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:21:07.175347,462.12,0,11.685,0.751,11.658,0.0,1.225,15.0,16.0,16.0,25.0,3.0,0.0,11.685,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.2,476.2,8714.0,1.0,1101.0,10.0,0.0,14.281,-17.081,259.162,7.965,5.345,10.623,11.649,11.801,0.0,0.9,0.0,0.0,1,9.439,19.47,57.878,208360.0,2020-01-07 14:58:05.788000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.42,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:22:07.175346,462.13,0,11.685,0.745,11.658,0.0,1.169,15.0,16.0,16.0,25.0,3.0,0.0,11.685,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.2,476.2,8714.0,1.0,1101.0,10.0,0.0,13.628,-16.428,259.168,7.965,5.345,10.623,11.649,11.801,0.0,0.9,0.0,0.0,1,9.439,19.47,57.894,208420.0,2020-01-07 14:59:05.796000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.43,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:23:07.175343,462.15,0,11.682,0.763,11.658,0.0,1.227,15.0,16.0,16.0,25.0,3.0,0.0,11.682,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.2,476.2,8714.0,1.0,1101.0,10.0,0.0,14.304,-17.104,259.164,7.965,5.345,10.623,11.649,11.801,0.0,0.9,0.0,0.0,1,9.439,19.47,57.911,208480.0,2020-01-07 15:00:05.804000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.44,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:24:07.175345,462.17,0,11.838,0.763,11.81,0.0,1.164,15.0,16.0,16.0,25.0,3.0,0.0,11.71,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.3,476.3,8714.0,1.0,1101.0,10.0,0.0,13.747,-16.547,259.449,7.965,5.345,10.623,11.649,11.929,0.0,1.0,0.0,0.0,1,9.439,19.47,57.928,208540.0,2020-01-07 15:01:05.813000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.44,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:25:07.175376,462.18,0,11.725,0.76,11.694,0.0,1.215,15.0,16.0,16.0,25.0,3.0,0.0,11.734,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.3,476.3,8714.0,1.0,1101.0,10.0,0.0,14.208,-17.008,259.447,7.965,5.345,10.623,11.649,11.929,0.0,1.0,0.0,0.0,1,9.439,19.47,57.944,208599.0,2020-01-07 15:02:04.821000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.45,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:26:07.175353,462.2,0,11.707,0.769,11.67,0.0,1.201,15.0,16.0,16.0,25.0,3.0,0.0,11.719,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.3,476.3,8714.0,1.0,1101.0,10.0,0.0,14.016,-16.816,259.447,7.965,5.345,10.623,11.649,11.929,0.0,1.0,0.0,0.0,1,9.439,19.47,57.961,208659.0,2020-01-07 15:03:04.830000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.46,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:27:07.175343,462.22,0,11.691,0.76,11.658,0.0,1.205,15.0,16.0,16.0,25.0,3.0,0.0,11.703,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.3,476.3,8714.0,1.0,1101.0,10.0,0.0,14.048,-16.848,259.447,7.965,5.345,10.623,11.649,11.929,0.0,1.0,0.0,0.0,1,9.439,19.47,57.978,208719.0,2020-01-07 15:04:04.838000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.47,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:28:07.175346,462.23,0,11.707,0.739,11.676,0.0,1.164,15.0,16.0,16.0,25.0,3.0,0.0,11.697,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.3,476.3,8714.0,1.0,1101.0,10.0,0.0,13.591,-16.391,259.174,7.965,5.345,10.623,11.649,11.929,0.0,1.0,0.0,0.0,1,9.439,19.47,57.994,208779.0,2020-01-07 15:05:04.847000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.48,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:29:07.175333,462.25,0,11.691,0.763,11.661,0.0,1.196,15.0,16.0,16.0,25.0,3.0,0.0,11.694,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.4,476.4,8714.0,1.0,1101.0,10.0,0.0,13.947,-16.747,259.175,7.965,5.345,10.623,11.649,11.929,0.0,1.1,0.0,0.0,1,9.439,19.47,58.011,208839.0,2020-01-07 15:06:04.855000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.48,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:30:07.175346,462.27,0,11.691,0.751,11.661,0.0,1.191,15.0,16.0,16.0,25.0,3.0,0.0,11.694,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.4,476.4,8714.0,1.0,1101.0,10.0,0.0,13.888,-16.688,259.178,7.965,5.345,10.623,11.649,11.929,0.0,1.1,0.0,0.0,1,9.439,19.47,58.028,208899.0,2020-01-07 15:07:04.862000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.49,0.64,405.01,18409.0,0.0,0.0
2020-01-07 00:31:07.175348,462.28,0,11.685,0.763,11.658,0.0,1.205,15.0,16.0,16.0,25.0,3.0,0.0,11.691,0.0,546.9,546.9,7.4,1.0,0.0,11.484,476.4,476.4,8714.0,1.0,1101.0,10.0,0.0,14.048,-16.848,259.458,7.965,5.345,10.623,11.649,11.929,0.0,1.1,0.0,0.0,1,9.439,19.47,58.044,208959.0,2020-01-07 15:08:04.870000,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.5,0.64,405.01,18409.0,0.0,0.0
