time,runtime,adc_vb_f,adc_va_f,adc_vl_f,adc_ic_f,adc_il_f,t_hs,t_batt,t_amb,t_rts,charge_state,array_fault,vb_f,vb_ref,ahc_r,ahc_t,kwhc,load_state,load_fault,v_lvd,ahl_r,ahl_t,hourmeter,alarm,dip_switch,led_state,power_out,power_load,power_net,sweep_vmp,sweep_pmax,sweep_voc,vb_min_daily,vb_max_daily,ahc_daily,ahl_daily,ahnet_daily,array_fault_daily,load_fault_daily,alarm_daily,vb_min,vb_max,sensor_uptime,ping,sequence_count,timestamp,crc_errors,crc_errors_delta,crc_errors_hourly,crc_errors_daily,valid_packets,trigger_delta,trigger_rate_1min,trigger_rate_5min,trigger_rate_1hr,bytes_read,bytes_written,bytes_remaining,triggers_remaining,packets_sent,packets_dropped
2020-06-11 00:00:06.080329,174.73,12.14,16.406,12.088,0.225,1.865,46.0,46.0,46.0,25.0,5.0,0.0,12.14,13.204,1102.6,1102.6,14.2,1.0,0.0,11.478,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.688,22.544,-22.656,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.871,0.0,643936.0,2018-01-28 14:20:54.573000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.57,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:00:16.080429,174.73,12.14,16.409,12.088,0.242,1.896,46.0,46.0,46.0,25.0,5.0,0.0,12.14,13.204,1102.6,1102.6,14.2,1.0,0.0,11.478,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.929,22.919,-22.79,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.874,0.0,643946.0,2018-01-28 14:21:04.574000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.57,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:00:26.080408,174.73,12.14,16.409,12.088,0.244,1.884,46.0,46.0,46.0,25.0,5.0,0.0,12.14,13.204,1102.6,1102.6,14.2,1.0,0.0,11.478,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.929,22.774,-22.645,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.877,0.0,643956.0,2018-01-28 14:21:14.575000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.57,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:00:36.080411,174.73,12.14,16.409,12.088,0.244,1.882,46.0,46.0,46.0,25.0,5.0,0.0,12.14,13.204,1102.6,1102.6,14.2,1.0,0.0,11.478,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.959,22.75,-22.591,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.879,0.0,643966.0,2018-01-28 14:21:24.576000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.57,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:00:46.080414,174.74,12.14,16.409,12.088,0.208,1.863,46.0,46.0,46.0,25.0,5.0,0.0,12.14,13.204,1102.6,1102.6,14.2,1.0,0.0,11.478,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.491,22.52,-22.829,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.882,0.0,643976.0,2018-01-28 14:21:34.578000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.57,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:00:56.080416,174.74,12.14,16.409,12.128,0.186,1.858,46.0,46.0,46.0,25.0,5.0,0.0,12.14,13.204,1102.6,1102.6,14.2,1.0,0.0,11.478,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.189,22.534,-23.145,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.885,0.0,643986.0,2018-01-28 14:21:44.579000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.57,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:01:06.080397,174.74,12.137,16.409,12.128,0.181,1.853,46.0,46.0,46.0,25.0,5.0,0.0,12.14,13.204,1102.6,1102.6,14.2,1.0,0.0,11.478,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.159,22.473,-23.114,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.888,0.0,643996.0,2018-01-28 14:21:54.580000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.57,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:01:16.080710,174.74,12.137,16.409,12.128,0.176,1.865,46.0,46.0,46.0,25.0,5.0,0.0,12.14,13.204,1102.6,1102.6,14.2,1.0,0.0,11.475,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.129,22.619,-23.29,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.891,0.0,644006.0,2018-01-28 14:22:04.582000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.57,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:01:26.080328,174.75,12.134,16.409,12.128,0.176,1.875,46.0,46.0,46.0,25.0,5.0,0.0,12.137,13.204,1102.6,1102.6,14.2,1.0,0.0,11.475,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.099,22.74,-23.441,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.893,0.0,644016.0,2018-01-28 14:22:14.583000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.58,40.88,279.25,12693.0,0.0,0.0
2020-06-11 00:01:36.080293,174.75,12.137,16.409,12.125,0.184,1.867,46.0,46.0,46.0,25.0,5.0,0.0,12.137,13.204,1102.6,1102.6,14.2,1.0,0.0,11.475,1086.1,1086.1,3977.0,1.0,13.0,8.0,2.25,22.637,-23.187,16.443,5.345,18.445,11.771,12.863,56.5,43.4,13.1,0.0,0.0,1.0,10.779,20.898,178.896,0.0,644026.0,2018-01-28 14:22:24.584000+00:00,2.0,0.0,0.0,0.0,1858.0,-0.0,-0.0,0.0,0.0,126.58,40.88,279.25,12693.0,0.0,0.0
